Grid_Number,n_Government_Facilities
0,0.3741504221391735
1,1.4603319055259625
2,2.56865964113799
3,3.6791735174525155
4,4.7903533828773215
5,5.7281583500902515
6,6.115475134720592
7,5.133476778523593
8,4.025777524034984
9,2.921309269745886
10,1.8259445131437675
11,0.7790771590492036
12,0.5938951199667207
13,1.6035348285538582
14,2.69495803647177
15,3.798306995149528
16,4.905541313611608
17,4.652673373705968
18,3.5495408884743704
19,2.4543785063671226
20,1.3862068832178491
21,0.5403957167182504
22,1.065527041053334
23,2.1098650565346277
24,3.2000899323862213
25,3.116393129053335
26,2.454926292467624
27,2.1941472859907547
28,2.464703586300911
29,3.1317898187078805
30,4.001788776700883
31,4.969243564430394
32,5.987095459107566
33,7.033498753453517
34,8.097392150423222
35,0.8912006811138611
36,1.66935860297215
37,2.663905762881559
38,3.665315714675278
39,4.564000617111036
40,4.790136029181691
41,5.247243718905787
42,5.299888408426622
43,4.235912521066577
44,3.2046770405662035
45,2.2516254764925785
46,1.530536488392413
47,1.4450359518235567
48,2.075229665766569
49,2.999648268237849
50,4.020206910653067
51,5.079281423550929
52,4.64811196645792
53,3.543560335444453
54,2.445722221964065
55,1.3708234244211943
56,0.49961872737050605
57,1.04543924854559
58,1.9265101147220076
59,2.887963921304985
60,2.5253600045180824
61,1.6408886661159998
62,1.2167376007147312
63,1.6556713066406916
64,2.5445838312993914
65,3.56109935070889
66,4.621775915053449
67,5.702022355669067
68,6.792508195973459
69,7.822386009642136
70,0.3807726452031714
71,1.2399867435834049
72,2.324437304089936
73,3.426559904113327
74,3.5891348051222773
75,3.872716807776096
76,4.425702699119795
77,5.162229690030386
78,4.647147413120757
79,3.7313048487553946
80,2.9533294599673336
81,2.4483741857747927
82,2.395783720981055
83,2.820972412406829
84,3.5565226408801034
85,3.8246907551116727
86,4.28146582259223
87,4.845216950005637
88,3.798397793042605
89,2.802211019113824
90,1.8212032459865124
91,0.7260962146845611
92,0.45881641673164564
93,1.5383990500001832
94,2.6449372603746415
95,2.1704160099772682
96,1.1002388878824074
97,0.23950941112499388
98,1.1481709696115698
99,2.2476856395049216
100,3.3554056734985607
101,4.465228557934711
102,5.575898784642496
103,6.394268533834834
104,7.044241162998812
105,0.6097367175819622
106,1.328283460386508
107,2.372710975309505
108,2.684964230973285
109,2.6177820515402868
110,2.9948948267743623
111,3.6822370081010196
112,4.541057800835616
113,5.212097200498919
114,4.414984784177856
115,3.780355297880647
116,3.4004328884015242
117,3.3626869606681122
118,2.904179974472532
119,2.6817553415046453
120,2.902106871825647
121,3.4821687316315577
122,4.278041146583105
123,4.108824242531776
124,3.0244161144999504
125,1.9709417396866789
126,1.0464187397020133
127,0.8821764825283577
128,1.712991781596987
129,2.7501470272113737
130,2.2022298221856893
131,1.1617327496923844
132,0.5677077678040702
133,1.3295952667914637
134,2.353648031673358
135,3.4272830883326493
136,4.451659146059556
137,4.838554264843552
138,5.429438972643168
139,6.165944348123903
140,0.4789786786730843
141,1.0683829736381738
142,2.1275164206578068
143,1.7602980112317441
144,1.6561353610728244
145,2.2044912950215934
146,3.0740269509618208
147,4.063540797190739
148,5.103719057257052
149,5.194065768423621
150,4.6665416622527
151,3.7477134287491465
152,2.8031385534044726
153,2.0353569314814557
154,1.7031242499801094
155,2.032596582355449
156,2.799129830094749
157,3.743216401471421
158,4.340985711006979
159,3.4100055486393748
160,2.522978828994755
161,1.8909174442466425
162,1.8051530876772715
163,2.3268968259334875
164,3.1475994377024787
165,2.626794284246575
166,1.843816970124451
167,1.5401740554861219
168,1.9538355911821097
169,2.7813078232825434
170,3.346799039786018
171,3.5104487642560205
172,3.9897743488952395
173,4.688945542296262
174,5.525122926869809
175,0.5436200443813223
176,1.0988804158076182
177,1.9328926865065865
178,0.9526554663519791
179,0.7428950611385348
180,1.6337368332850504
181,2.69428308521538
182,3.7844535907310535
183,4.88445277915466
184,5.155418736768697
185,4.508808558210344
186,3.415983848234839
187,2.341238778905283
188,1.3291782122559237
189,0.724494825144749
190,1.325116264719939
191,2.336629155434318
192,3.1599381056022766
193,3.4234664650124245
194,3.8054187154802666
195,2.805655256755729
196,1.9326286607575502
197,1.439190036786804
198,1.697157825476373
199,2.482394752683551
200,3.2956640769741576
201,2.71304989063077
202,2.516493577126446
203,2.788853232469843
204,2.639342968976582
205,2.369807001682508
206,2.595900878474133
207,3.2146974577406544
208,4.050027203247869
209,4.994399180842123
210,1.1771974628429422
211,1.6346927161333349
212,1.8612466819085651
213,0.7973349259997574
214,0.5292533394472099
215,1.5483337980574636
216,2.643374423515294
217,3.7483838484573737
218,4.563801968969627
219,4.194748634161534
220,4.103218955521511
221,3.3479122264741563
222,2.240761691908082
223,1.1429663095014784
224,0.25415221890726
225,1.1382781106045012
226,2.2359836995764235
227,2.18515381633563
228,2.551529390672904
229,3.2739226484813613
230,2.4572484172759554
231,1.3789833353140515
232,0.4878346360770093
233,1.0233438148798064
234,2.080707772120921
235,3.1755817483867466
236,3.6376584533856606
237,3.493437202781708
238,2.6658313884587432
239,1.8139335487649983
240,1.3930388259189055
241,1.7503204634127767
242,2.5806101181130154
243,3.567679601886182
244,4.611939852672306
245,0.19834665929686418
246,1.1514746426902447
247,2.2550628926425595
248,1.5110330010116073
249,1.3883199964005943
250,2.0110958209405925
251,2.9384422226659046
252,3.961974419052403
253,3.709756838278842
254,3.245086641645197
255,3.1259784019094212
256,2.63986621274286
257,2.0569769123165544
258,1.6618211804668646
259,1.2327749227547067
260,1.6585176200247436
261,1.488666027379051
262,1.2161332143340005
263,1.7929572672620853
264,2.7245685608429433
265,2.473321754262183
266,1.4074225634129398
267,0.5632214311493339
268,1.0613485881710694
269,2.099658450159393
270,3.188029599241615
271,4.2885151486924675
272,3.3438835899393253
273,2.2542889035061857
274,1.2062096808142984
275,0.4180665905026657
276,1.1393031261733177
277,2.2122626180729026
278,3.311051571349792
279,4.048079771353661
280,0.7831823221943157
281,1.3783589039755708
282,2.3789145248185792
283,2.418674360908718
284,2.3438991031817404
285,2.758732060491854
286,3.492879097705541
287,3.783869427830176
288,2.9348902552978027
289,2.319990522340156
290,2.15034729431977
291,2.030489097186899
292,1.1770361382645895
293,1.0586805425535182
294,1.8245704247837966
295,2.011057489818581
296,0.9134952440506008
297,0.31218141487267853
298,1.3539952924677252
299,2.458050367587728
300,2.847710232260035
301,1.9931841958596492
302,1.5195312456438739
303,1.7657942888424292
304,2.5298114614902953
305,3.486362701587585
306,4.431627843505799
307,3.3266702386182216
308,2.228678251391589
309,1.157644573471523
310,0.4314365623090856
311,1.2007793507204505
312,1.983750761316513
313,2.5722953915246096
314,3.430889440137963
315,0.474363638460821
316,1.4016556349204994
317,2.485380959749227
318,3.366903289643143
319,3.3135178969577477
320,3.618787927969279
321,4.205319655422543
322,3.3295535741801463
323,2.3199447152172747
324,1.466704562936137
325,1.1803234231163953
326,1.762942655426348
327,0.6750750783655077
328,0.43726908987124347
329,1.549046317827854
330,2.139468244577649
331,1.1693568685272266
332,0.7939325745344792
333,1.538221281339077
334,2.564133931435874
335,3.466189402052221
336,2.8066759565705737
337,2.492639784717121
338,2.649894051540352
339,3.2099043738553594
340,3.741863959173705
341,4.115164040511405
342,3.586379792575557
343,2.600427244848841
344,1.7706456441096248
345,1.4074844369844157
346,1.0092833979209277
347,1.1079187819940237
348,1.977163979951632
349,3.010603445439138
350,0.6067753413048287
351,1.4518197447476697
352,2.5140101757002804
353,3.0369938981115197
354,2.8168330288987384
355,3.019706421061222
356,3.5742926023590607
357,3.1259628793116008
358,2.016924350177771
359,0.9149787360772489
360,0.2815149769312685
361,1.3394691555343414
362,1.2008708906990069
363,1.0851156545534504
364,1.757256633607316
365,1.6726360771882818
366,1.9531749313908648
367,1.7543075792704106
368,2.193891550095455
369,3.0035957559721878
370,3.9626855890712123
371,3.700645660524749
372,3.4684365387240885
373,3.0571476787526857
374,2.708143981049018
375,2.7919165299684585
376,3.2754258035194135
377,3.8085864117242934
378,2.8162506217841417
379,1.9246217778131027
380,1.2733725065403778
381,0.4688653001545301
382,0.6547835348795732
383,1.7636639780803356
384,2.8749160196042816
385,1.5594391054277916
386,2.0423666165702876
387,2.895433432730984
388,2.1596642351748
389,1.8373332221244651
390,2.135485753477393
391,2.6999990831160976
392,2.7557901992860927
393,2.1612732075478966
394,1.2001031082176707
395,0.8259875255878338
396,1.5482653661055485
397,2.084348259795931
398,1.5854434218464597
399,0.8066877445546224
400,0.6962533895576453
401,1.2498302021965997
402,2.261027337015934
403,2.490211795977167
404,2.835457222574066
405,3.514447716374182
406,4.061055831566054
407,3.087838709391176
408,2.2472613569393607
409,1.7431240921493587
410,1.8707329787896159
411,2.5364669204017143
412,3.4410099217690675
413,2.4507950979348414
414,1.3803544382000628
415,0.4460776994343222
416,0.7688623167072196
417,1.2405802830679102
418,2.054435021773661
419,2.2588066505843325
420,1.9351804957010499
421,2.279125497236532
422,2.405235478911008
423,1.4227391244883125
424,0.8579497951779828
425,1.3859406239454932
426,1.7391488839285592
427,1.8246708551765645
428,2.471248855018285
429,1.9900769883207197
430,1.7894629109294082
431,2.217388301120803
432,1.973078410630443
433,1.2177910288445484
434,0.35907397681568987
435,0.29477827371964194
436,1.0789988246597124
437,1.71718895694465
438,1.5214811972318456
439,2.038120322744676
440,2.909609280164508
441,3.7560230370752072
442,2.674043333504506
443,1.6328407072794116
444,0.8091304794073323
445,1.0564458441076179
446,2.012542134174654
447,3.075294488921729
448,2.4477577031802085
449,1.3749548887309713
450,0.5121976729876929
451,1.0374775167455572
452,1.7951613633509453
453,1.161589788188975
454,1.396008477103269
455,0.9576967423322394
456,1.538485373245519
457,2.2504103007646625
458,1.1416842725233929
459,0.12410389381822565
460,1.0955468574141716
461,0.8231270417395771
462,0.9912332208244021
463,1.939177867393631
464,2.897872136153694
465,2.5895057427566606
466,1.7438230603140294
467,1.1630853792379914
468,0.5306229847538615
469,0.09622286716517191
470,0.746212141399112
471,1.637464229311377
472,0.9881008049346862
473,0.5854026781537706
474,1.477129556706605
475,2.548330727326194
476,3.644026564283314
477,2.5842603994827895
478,1.4812519883632
479,0.42740546882163377
480,0.8025619960986221
481,1.8916655152114006
482,2.997591270729158
483,2.808314627859354
484,1.9456193577116565
485,1.468707125426888
486,1.7325209535757238
487,1.4061809386241455
488,0.32272202341570166
489,0.8389377321905735
490,0.09969972494525983
491,1.2082132088204645
492,2.3200173755958153
493,1.5817454595947007
494,1.1017101026544653
495,1.5487007197302232
496,0.49869121106068914
497,0.7441359711321801
498,1.825279733050668
499,2.929576113544295
500,2.0966290019881018
501,1.1088197531841137
502,0.32014488170894473
503,0.42952280660902536
504,1.0289395399686934
505,0.5562417493785998
506,1.4147473048086348
507,0.9582118808566108
508,0.5334122126330454
509,1.4573089948834792
510,2.536894314425367
511,3.6360388277037843
512,2.849285890729114
513,1.906305233352088
514,1.2737470353721647
515,1.4435115826865417
516,2.2400629858105825
517,3.1504476441168667
518,3.31632312837051
519,2.755028054139231
520,2.441615234719365
521,2.608764564232925
522,1.6250514681834856
523,0.8760901752401784
524,1.1692467850867745
525,0.27312679810147217
526,1.0628213154451935
527,1.4546101396446403
528,1.6763655222725307
529,2.081145829669899
530,1.9763754479292066
531,1.3183714328050478
532,1.429338612456821
533,2.1956267473883067
534,3.1051449792964116
535,2.0006818933015245
536,0.9145452829275231
537,0.12453299078933983
538,0.15850666099622202
539,0.9805977512727779
540,0.5048769838962889
541,1.3953533444655795
542,1.6655984924213016
543,1.46301124839027
544,1.9948553301425334
545,2.879471472996965
546,3.8827987894982687
547,3.38682632619732
548,2.643074977070744
549,2.2302377336884516
550,2.3312952637696576
551,2.4745437482609494
552,2.173401877094811
553,2.4076642048135466
554,3.0566125651450284
555,3.416942995164317
556,3.0918135869988146
557,2.283187824542142
558,1.8274146501742807
559,1.9846420940193197
560,0.046460899910935625
561,0.3363805785825737
562,0.5155537627761251
563,0.979938636528007
564,1.7221853457664538
565,2.3249023802014093
566,2.2684287622089503
567,2.3345995083690805
568,2.8684147052162867
569,2.4485218925819043
570,1.7245773561546276
571,1.347224797888504
572,0.7941672403632853
573,0.9055810022710864
574,1.3253111765845482
575,1.4544791553938559
576,1.951267416236292
577,2.558219727852466
578,2.431114200488066
579,2.783703748500666
580,3.4728315661404694
581,4.23573504622636
582,3.4034795198011247
583,2.774663315852211
584,2.50732973613784
585,2.589282727153755
586,1.6828972601798944
587,1.1969810561646272
588,1.5831128900438969
589,2.460201518116143
590,3.474449439863232
591,3.747078543212163
592,3.113488062923049
593,2.7964049084653415
594,2.9015194452865165
595,0.2735803107961739
596,0.5177861853243053
597,0.5791580509568591
598,0.8498005319513573
599,0.8581749002029011
600,1.7383576757403012
601,2.638646087080156
602,2.799830371220432
603,2.962503138699417
604,1.9911243043973523
605,0.971429074511033
606,0.6289954167223116
607,1.523305077100046
608,1.8790446409629542
609,2.1135104394139583
610,2.427185902395174
611,2.7536903683849365
612,2.587430115225151
613,2.7510899357888965
614,3.303794678139594
615,4.090780478428527
616,3.7410956117514242
617,2.763763843410358
618,1.937484731005196
619,1.5304136298639548
620,1.7520785102831282
621,1.2049203572492904
622,0.2293123840942981
623,1.0612245818028803
624,2.1616367405015904
625,3.2698641445915415
626,3.4510106117824484
627,3.0081389651942176
628,2.9429896354845853
629,3.278160783821621
630,0.13481165639333442
631,0.5763691684558911
632,1.5247215335600859
633,0.6417225657400468
634,0.5311725629567531
635,1.599231873722313
636,1.6622024637352921
637,1.9078543166438287
638,2.1709877647254716
639,1.6281831057986602
640,0.9110073283712169
641,0.5309480510316473
642,1.4855098962851092
643,2.5699096889867405
644,3.015460482145831
645,2.809886931311216
646,2.00184582562509
647,1.610022093692282
648,1.863669846091996
649,2.6115541283522647
650,3.1909600352505305
651,3.110906044748078
652,2.3242140862654614
653,1.3118441227158149
654,0.5562786765131436
655,0.7919488966121272
656,1.407990201877588
657,0.7636342651787867
658,1.287128782947192
659,2.2810361784488937
660,3.3499871524313978
661,2.676110984833053
662,2.0739927994471112
663,1.9784298134992189
664,2.449445893972238
665,0.6402766305169227
666,0.1744384214996714
667,1.2693229226124587
668,0.8122363185003307
669,1.1829635309170314
670,1.4412963657056428
671,0.6940302869002019
672,1.1657114555153203
673,1.6022839103054505
674,0.7108499604997521
675,0.9151799253022957
676,1.4410162961727493
677,2.002351872927832
678,2.8994722968160596
679,3.328547691034405
680,2.294179130140588
681,1.3483083590019118
682,0.6347647010454425
683,1.1367435211225467
684,2.1539129984663288
685,2.2555559579209494
686,2.140916655219097
687,2.088813621203488
688,0.9773517254560902
689,0.14196051789135267
690,0.20818490670845125
691,1.3009010859940986
692,1.7390868320809119
693,2.024291256603011
694,2.764769331172189
695,3.1073106575891947
696,2.0791013919815553
697,1.2094659965979704
698,1.037215367764352
699,1.7781129786209189
700,0.4231581706163294
701,0.3863027815391016
702,1.3412363786023813
703,0.2989461025846171
704,0.9105476990485875
705,1.3093354552216434
706,0.34458121614548953
707,0.9979856888537973
708,1.5293143644806453
709,0.5168659059005639
710,0.06383190536534802
711,1.1149558441822165
712,2.2259921156698472
713,3.3376365299099993
714,3.0305170468606777
715,1.9944837752350664
716,0.9478206878830596
717,0.16796771405362726
718,1.0125499802803621
719,1.5867155666966186
720,1.380574925131125
721,1.184178587896033
722,1.836146249127994
723,1.044145610457431
724,0.1606069347387765
725,0.9024311148164773
726,1.569494077964196
727,2.566145695590592
728,2.9067785191009103
729,3.463400583610592
730,2.953875554088875
731,1.8419424658101833
732,0.7300586606309538
733,0.3822062151036581
734,1.4940012972085261
735,0.20848435933266643
736,0.1881555601346823
737,1.2271193828646787
738,1.1993233909778829
739,1.4757975773336152
740,1.8082755923996654
741,1.2938669016099764
742,1.5972428772502412
743,1.1088368937985478
744,1.113007540549164
745,1.0428218769097461
746,1.5252631388782847
747,2.4572830807404507
748,3.496128566740825
749,2.868508500774868
750,1.7871531622389047
751,0.6788111535521288
752,0.4477891034965071
753,0.25143221731084137
754,1.049273253435729
755,0.7984918924136604
756,0.3660612673935973
757,1.4502671279811479
758,1.5236552549273552
759,1.1211438256406823
760,1.2826175520983534
761,1.3709026164428444
762,2.1416121253863976
763,3.1251389281833646
764,3.0661446441721134
765,2.4556561909549224
766,2.0908941525682865
767,1.2296255900561395
768,1.0606517565213418
769,1.7918837930842522
770,0.5061945702986375
771,0.25366266622789574
772,1.3592119017492925
773,2.169504851246054
774,2.33367667797867
775,2.596890266159691
776,2.268864046652375
777,1.1623420580602981
778,0.1358728919518332
779,0.7783002249224271
780,1.8291120243618348
781,2.2084556076581325
782,2.756321406427373
783,2.6895170007793334
784,2.2057232939646805
785,1.4242201777857253
786,1.2615145839451727
787,1.1537083618976336
788,0.7485820742120078
789,1.2641536416516685
790,0.9468224998843735
791,0.3781631527518749
792,1.364699320092981
793,1.8233459102629366
794,1.578395231007548
795,0.5028588961850078
796,0.6980436769729566
797,1.7873234798818283
798,2.8938983758585883
799,2.4368703888653496
800,1.6023950297188958
801,1.292232440106072
802,1.733343155542653
803,2.003126902012585
804,2.4694348976044154
805,0.17504412185405138
806,0.316747167196146
807,1.326131301517657
808,2.4051761315458893
809,3.2608744431803895
810,3.044072782700345
811,2.1103362671630803
812,1.4344489154198197
813,0.4347234465712815
814,0.857513832977013
815,0.8556540082324988
816,1.5046643604362127
817,1.8293662634583847
818,1.7271869858652433
819,1.8485758892735427
820,0.7619429471839796
821,0.46555733497271123
822,1.3979614404177398
823,1.7238081704873995
824,2.002247860317901
825,1.1168869466670348
826,0.7028071156528283
827,1.487716896863641
828,1.01635433730596
829,0.7716752552427248
830,0.8786472318797273
831,0.6690595042949987
832,1.4463424654413197
833,2.20163273982363
834,2.041688433573204
835,1.007271045172499
836,0.3419605846932262
837,1.0771783162957074
838,2.1372351594228367
839,3.232351692860584
840,0.5133733739457416
841,0.7762871084678048
842,1.79322434053632
843,2.710475021616093
844,3.735044639829546
845,2.7474841738409546
846,1.6540769390054322
847,0.6293918445981278
848,0.7274338507354146
849,0.9881632667060897
850,0.1885227826439021
851,1.2519893687322612
852,1.0059320012058668
853,0.8054271056378736
854,1.6608397834217707
855,1.023559463183802
856,0.8269320076786121
857,0.4743807917158951
858,1.4307782310105952
859,1.607458049013618
860,0.9793687611695674
861,0.1939849254832792
862,1.2511840346715275
863,0.8083504989371872
864,0.46472891675527034
865,0.9868274877799966
866,0.13005632866009548
867,1.1010425679332252
868,1.3570878447781134
869,1.078553218715176
870,1.1709067941037588
871,0.5391186275190517
872,1.1069062290998537
873,2.152369912972951
874,3.2423777419192974
875,0.300289674953645
876,0.8313262714033991
877,1.9403337837324004
878,3.051483140569991
879,3.8774711243086424
880,2.783738924967693
881,1.7136174660903782
882,0.772418004051083
883,0.46619138045015807
884,0.7465407520426214
885,0.1529160203647323
886,1.1923034153067598
887,0.5594360291645317
888,0.4797035840603891
889,1.5296505780148986
890,1.4220597699452546
891,0.9773472430654861
892,0.6404520530380882
893,1.458711012327869
894,1.2866057548532979
895,0.17516789088068216
896,0.9374836285843646
897,0.40250959894804667
898,1.171659622784348
899,1.3222522670211543
900,1.413620464694126
901,0.8489840798875186
902,1.384228104493879
903,0.8639622194256569
904,0.26100591796467115
905,1.3648002799028778
906,1.5049445292992654
907,1.7886484615996683
908,2.570317275897198
909,2.904753666122815
910,1.1096121916651647
911,1.3535368020262244
912,2.2148920632710056
913,3.2330007962251086
914,3.3695208804338916
915,2.564114576257517
916,2.066048987071947
917,1.647728119091806
918,1.2785732626979123
919,1.341962785759809
920,1.0820956216644466
921,0.3057719764527887
922,0.4663556249042993
923,1.0555583227543186
924,1.3104299772199735
925,0.4551431104949213
926,0.748263837799162
927,0.25178682269262503
928,0.9809474506781715
929,1.4784194337568597
930,1.0076958278806583
931,1.262337310556841
932,0.5756643485270845
933,1.2418316046375635
934,1.972571301740649
935,1.2799407771208167
936,1.3632026843766092
937,2.128568185165909
938,1.249566574098905
939,0.9396982484895001
940,1.6363102697735945
941,2.479585020339742
942,2.016835466342331
943,1.697415327168018
944,2.0414883225996583
945,2.071892930302325
946,2.2120751269714503
947,2.822529836313147
948,3.6759944563572087
949,2.894233943954191
950,1.8968083600008891
951,1.1366776621164956
952,1.2079124890885462
953,1.3123173127712529
954,0.38536934060471506
955,1.0235744563569797
956,0.2380328207896512
957,0.11594164391613829
958,1.022105563766123
959,1.3480293422099177
960,0.4302781638068499
961,0.39914146613218016
962,0.26221344684711007
963,0.05975123598202667
964,0.5986714305096046
965,1.5765768126077222
966,0.6457511277036272
967,0.7760432225779493
968,1.5494227023169427
969,1.260041595100664
970,0.5062903896789664
971,0.6903143158693981
972,1.5386645087140804
973,2.0704214866367865
974,1.8994744449337084
975,2.3242683734648817
976,2.2923477247674633
977,1.3060064025636822
978,0.7207428998713828
979,1.3439308998799004
980,2.8413401296697516
981,2.8539121932915097
982,3.203816499158471
983,3.550088179887953
984,2.7052014151713073
985,1.5935826959198673
986,0.4834865696881151
987,0.6331469494902956
988,1.409633044731713
989,0.6429410833769236
990,1.1456629028465874
991,1.2162947941375473
992,1.0264689832573917
993,1.4629198297172623
994,0.9579360556671708
995,1.1412580360869882
996,0.5808963966531336
997,0.20898810744995427
998,0.6774428404800581
999,0.38939440489643584
1000,1.3005056051649881
1001,0.7161332079890121
1002,0.2000503624098042
1003,1.040869649522576
1004,0.7646130471497681
1005,0.3485551156382646
1006,0.7127216637487322
1007,0.7235548697125781
1008,1.7354980458343257
1009,2.823692196895523
1010,3.0781325733862617
1011,2.0120891184301324
1012,0.9082381678621368
1013,0.10528258843700544
1014,1.143343446452319
1015,1.8868704211796334
1016,1.9058603185864709
1017,2.24101658629352
1018,2.713177546890294
1019,2.8597630485464727
1020,1.8437882551700535
1021,1.0458144628728456
1022,1.1228370212939
1023,1.9750089586643205
1024,1.61104166320862
1025,1.8693368996947313
1026,0.8432295198666191
1027,0.26906241192158575
1028,0.6907889891721626
1029,0.39587767144568675
1030,0.26123685413769565
1031,0.2205413612052388
1032,0.3629371378124171
1033,0.7490570421709364
1034,1.1376032047063627
1035,0.3229377734040189
1036,1.1778365335704943
1037,0.9172925048178255
1038,0.20072901961771147
1039,0.49552282794683583
1040,1.0149079850794256
1041,0.7581937503648585
1042,0.7683820094806356
1043,1.7546584849019438
1044,2.835507753741639
1045,3.0081940375105436
1046,1.903384934994536
1047,0.8181560945360058
1048,0.406864660484304
1049,1.2407340939300266
1050,0.9837395834642056
1051,1.0198087293753786
1052,1.3037305987622305
1053,2.009776556261788
1054,2.975155870005533
1055,2.4855643045792095
1056,1.96772507854493
1057,2.009655772921552
1058,2.5842509427112548
1059,2.587422564145156
1060,2.1812099680912196
1061,1.2829985251955556
1062,0.7918716414283241
1063,0.516977616478912
1064,0.3682762730052289
1065,0.019848645819824148
1066,0.06364062731168353
1067,0.374486711428839
1068,0.5187424258179213
1069,0.33199840070538283
1070,0.6561562382338592
1071,1.0158868462930535
1072,1.3079040054358972
1073,0.9536232803537671
1074,0.6472783245332429
1075,1.1586170598241157
1076,1.5977359919079719
1077,1.60253744384837
1078,2.248633921876274
1079,3.1650347655073134
1080,3.2454173261170114
1081,2.259698165048596
1082,1.4671742515054478
1083,1.2929915243837085
1084,1.8108656214173768
1085,0.5436952228752203
1086,0.6065753838688076
1087,0.5450821820975842
1088,1.6238024273526652
1089,2.7293252650015534
1090,3.29771589689665
1091,2.9271832067757644
1092,2.5934008847739
1093,2.7046130458227418
1094,3.2213347409974413
