Grid_Number,Gur_num_Connectivity
0,5.16833598390369
1,4.1534569175669285
2,3.2036813448499157
3,2.3976668288734717
4,1.925331284455032
5,2.0341723518928387
6,2.653615652123089
7,3.5239689514611072
8,4.382358452543737
9,4.77885601881398
10,5.379844427711932
11,6.125426455363565
12,6.969349641796478
13,7.880081317791741
14,8.654079755110374
15,9.07169989144237
16,9.600585524356294
17,10.223483108905501
18,11.301055936851048
19,10.192399258171847
20,9.084547446988132
21,7.977835817040084
22,6.872815191694155
23,5.770457115617579
24,4.672646393174125
25,3.5835646550015703
26,2.5145793457296697
27,1.509021293365907
28,0.8390730422069648
29,1.2664139153338223
30,2.230790704707133
31,3.2896675303034133
32,4.374958294672212
33,5.470966096474651
34,6.572331573033946
35,4.895465190373351
36,3.808588209296216
37,2.7418918999939033
38,1.7330494972577362
39,0.9807202730971626
40,1.1802653403409828
41,2.072945396913573
42,3.110312088679694
43,3.441667619971188
44,3.9342301002215536
45,4.645871186543481
46,5.492079188044885
47,6.419860641703355
48,7.398591057449233
49,7.733410133399769
50,8.198151932481512
51,8.779898587608857
52,9.457082245244544
53,11.271877391491456
54,10.160040328199656
55,9.048230841124926
56,7.936460519637234
57,6.824748504308774
58,5.713128832452256
59,4.601668426468228
60,3.4905194312518173
61,2.3801180295442563
62,1.2724229292995828
63,0.2145244258380566
64,0.9725449549423208
65,2.0781070692611414
66,3.188114903053771
67,4.299126262470158
68,5.4105229828618056
69,6.522108065443544
70,4.810318704846513
71,3.698514317908137
72,2.586834478576402
73,1.4755607142841534
74,0.3683864353190827
75,0.7529940584886856
76,1.863103293088119
77,2.289568665353482
78,2.5303881189552606
79,3.1680381354393004
80,4.017826459481485
81,4.972147979021355
82,5.981174117840706
83,6.457678924879094
84,6.828913406091182
85,7.351146922112222
86,7.994843674805815
87,8.733186775181895
88,9.54423588703479
89,10.221537120781116
90,9.11722351419632
91,8.015021548350678
92,6.91594090125366
93,5.821749650675226
94,4.735838020565517
95,3.665571829242121
96,2.6301205732863773
97,1.694554201291241
98,1.139454241555826
99,1.482585684701645
100,2.3602175689456697
101,3.3787654475320616
102,4.442335786780198
103,5.524988764873261
104,6.6173647910512186
105,4.922647324789995
106,3.8434615136698165
107,2.790125167420197
108,1.8083867984188817
109,1.1084175637040699
110,1.2883239105015865
111,1.7404457593514304
112,1.3104806095797328
113,1.6965935642838827
114,2.551933056351791
115,3.5523453144755868
116,4.604217028974335
117,5.290012777635861
118,5.517687375846308
119,5.94797230556318
120,6.54100427289843
121,7.256993938853132
122,8.063252875805507
123,8.935378818493037
124,9.855901993267992
125,9.289179300051583
126,8.210076664518997
127,7.141059295246157
128,6.087442741524002
129,5.058858829480355
130,4.074310792522528
131,3.175031726405966
132,2.456523304484499
133,2.11211961769121
134,2.3152654417079255
135,2.955117781724817
136,3.8180951264129037
137,4.784959972348556
138,5.804024098139793
139,6.852037053225208
140,5.21971755451433
141,4.217215773754939
142,3.2859136742706467
143,2.506473763270064
144,2.0592365177436163
145,2.1613332933410327
146,1.1925573905561824
147,0.33249352595997506
148,1.12772917844491
149,2.2149168370627197
150,3.3185542681063174
151,4.319030929226242
152,4.317717433775339
153,4.593930939632304
154,5.102801298126324
155,5.783236348972779
156,6.582243251191987
157,7.461828980720446
158,8.396708833051537
159,9.370347308740971
160,9.558542970269409
161,8.51362266066224
162,7.4880344584506675
163,6.49094842398981
164,5.537781594103547
165,4.655588112606505
166,3.892921590995295
167,3.3328724101265017
168,3.0877339004318105
169,3.230019338443382
170,3.715482655417403
171,4.432771136416601
172,5.288380724015199
173,6.225539620432204
174,7.212529278842456
175,5.6725787800253995
176,4.766250682168875
177,3.9659807454995577
178,3.348689764787175
179,3.028416280272748
180,2.3490222119989306
181,1.3165760998173122
182,0.6493860442867665
183,1.2581312237503308
184,2.2840640209054963
185,3.365095104268309
186,3.350825176443483
187,3.3492362491264274
188,3.698594281954298
189,4.314473084075465
190,5.101236952405626
191,5.991946346274014
192,6.946732016519554
193,7.9425192806009015
194,8.965656777768844
195,9.917380677914204
196,8.914583910537617
197,7.940908958847113
198,7.008503827116928
199,6.136210451415093
200,5.35349358090002
201,4.705270485821924
202,4.253482006085223
203,4.06417396462884
204,4.173220921635468
205,4.559265041003423
206,5.160512045794593
207,5.911660802413904
208,6.76294642283488
209,7.681146867545886
210,6.247443689279538
211,5.4377298960177445
212,4.751854607728193
213,4.250199998064604
214,3.7423302986521514
215,2.7834208903220548
216,1.9906506297283733
217,1.6281309207446861
218,1.9523813533786212
219,2.728669619328494
220,2.863817693305782
221,2.391330553270545
222,2.3892120211625527
223,2.8585081041829743
224,3.6203128751308156
225,4.5293624582879835
226,5.513297151052365
227,6.538396508748244
228,7.587995424878057
229,8.653183371619233
230,9.728841276859495
231,9.40050345771921
232,8.48273852804385
233,7.61689585319699
234,6.822771707191847
235,6.128310283038341
236,5.570908535297083
237,5.194874273629946
238,5.040959963709302
239,5.129200504887685
240,5.447841784567557
241,5.9600439785914965
242,6.621036940731359
243,7.391007911038599
244,8.239461604878501
245,6.913946717149719
246,6.191945688231913
247,5.599159351723079
248,5.180139122408797
249,4.260665377744804
250,3.4489529049021126
251,2.8478316354061257
252,2.607273693205166
253,2.821075930068251
254,3.092489623410325
255,2.146620055635982
256,1.4578496359812039
257,1.454488145196186
258,2.139768275635692
259,3.084565299653924
260,4.113798756351482
261,5.177354501402932
262,6.257756895578182
263,7.347578199694832
264,8.44317190057201
265,9.542549994111235
266,10.644539977994533
267,9.097643294655258
268,8.296164234906998
269,7.573534849436342
270,6.954378536291068
271,6.4684768797403915
272,6.147509013312995
273,6.017923445932909
274,6.091945480777896
275,6.362472670884023
276,6.806113343314291
277,7.391763037574328
278,8.088634271159446
279,8.870552944930806
280,7.648167730013573
281,7.00221396826703
282,6.483856330369544
283,5.74033318224936
284,4.921381978108839
285,4.238093697263484
286,3.7650681109662725
287,3.586488485238906
288,3.74471941677761
289,2.808286283141102
290,1.712049960516352
291,0.6697914795606582
292,0.6625620910092135
293,1.70358996309457
294,2.7996984373018985
295,3.9047748023248654
296,5.012891731672311
297,6.12239847687453
298,7.232655462924147
299,8.343363190024133
300,9.454362799020727
301,10.565562213622187
302,11.676904392170782
303,9.030328983056796
304,8.371244093369153
305,7.8154638472980205
306,7.386344425707995
307,7.106866690115342
308,6.994990041170193
309,7.058688160712716
310,7.293362240655264
311,7.683361786728825
312,8.20657207774524
313,8.839370087161555
314,9.560018993574502
315,8.432436411522541
316,7.8511994945558685
317,7.220972091317242
318,6.398234341887066
319,5.674965141990248
320,5.0937135717370134
321,4.707384460395751
322,4.565728954289978
323,3.943917465372911
324,2.8506566474317774
325,1.7806920014751504
326,0.8296668134754529
327,0.8238278784684269
328,1.7725405665305902
329,2.656235511917112
330,2.745083771530597
331,3.238555994889476
332,3.989218864980343
333,4.8797901158514
334,5.846682666107771
335,6.857689627195183
336,7.89588361420531
337,8.951810502718164
338,9.80706907998029
339,9.203700687541954
340,8.701176346008749
341,8.317793837006295
342,8.070550159540607
343,7.972121831263167
344,8.02798443941356
345,8.234998656863835
346,8.582233546679785
347,9.053569653627342
348,9.630803463290516
349,10.296139484102781
350,7.9653876365925855
351,8.041698536215238
352,7.877056665570296
353,7.130361693712438
354,6.489141373990309
355,5.987379675453195
356,5.662273103828999
357,5.254765208609259
358,4.208473689852796
359,3.206681538547861
360,2.3080780905455596
361,1.6865659623503402
362,1.6836410869216036
363,2.2022053081467217
364,1.6903073991164936
365,1.8268640547147117
366,2.508104410093631
367,3.422952742308759
368,4.428937288656431
369,5.4760595161339065
370,6.544603305645059
371,7.625568786582339
372,8.573685371932024
373,9.361352317551173
374,9.175733830377737
375,8.940606495049469
376,8.840116426226116
377,8.878836247824234
378,8.949297455614543
379,8.999009193641847
380,9.184076910705933
381,9.496590527795084
382,9.924517888531534
383,10.45369502631909
384,11.069610869544148
385,6.985469126178223
386,7.0724582399429465
387,7.329079993425349
388,7.7384767813605855
389,7.343785109419017
390,6.904334175034554
391,6.624299400365166
392,5.629092087087659
393,4.667439172306885
394,3.788952538322787
395,3.065973981682063
396,2.630036840663654
397,2.6280892904071504
398,1.6020082992425115
399,0.7576783068471178
400,1.0269296838034239
401,2.0019877790013925
402,3.0715123135116116
403,4.163325960073638
404,5.263576782053478
405,6.367892929715032
406,7.103103520239052
407,7.880934624854192
408,8.637211488960036
409,8.238352885876797
410,7.975735409817013
411,7.863021904493277
412,7.906625873382012
413,8.104024495316281
414,8.444439260702902
415,8.91149577358762
416,9.486507286963148
417,10.151145018001474
418,10.889009639785728
419,11.686238821030571
420,6.005550650700738
421,6.106612561373146
422,6.402160333916438
423,6.867128840897449
424,7.469947905016849
425,7.836406251443192
426,7.467230491132563
427,6.409456507428959
428,5.373601816612343
429,4.375262563129824
430,3.4471888197641958
431,2.6638620970015916
432,2.186795380123324
433,1.4828076775828214
434,0.45431162204944053
435,0.828819541040988
436,1.907969327254647
437,3.0110819345099893
438,4.118949407236499
439,5.007436523821969
440,5.6377870697548875
441,6.400603682763284
442,7.254217664216489
443,7.758083148727967
444,7.311515090383971
445,7.014379022538663
446,6.886046369821021
447,6.935893419264734
448,7.160199844980113
449,7.543418820222539
450,8.06292344966119
451,8.694317856709034
452,9.415118311123788
453,10.20640014951431
454,11.053036532651896
455,5.025632239209338
456,5.146073230231583
457,5.493634662718035
458,6.0291654275951405
459,6.707794833519292
460,8.348185674814022
461,7.24853402433254
462,6.1533039302409085
463,5.065364283958197
464,3.9906821115878386
465,2.943812904647289
466,1.96961606275387
467,1.2512404912796016
468,1.3132708839561782
469,1.3244270481288383
470,1.4948257575160748
471,2.2776662165192287
472,3.2578958011940102
473,3.6417356673375676
474,4.183337613392238
475,4.9204929239310315
476,5.778845018795071
477,6.71205713608099
478,6.905497413028658
479,6.399802759428479
480,6.058210778127805
481,5.909248847294098
482,5.967360193641695
483,6.226749959365756
484,6.663955587086001
485,7.2468651644164535
486,7.943466937691986
487,8.726576700147923
488,9.574992242885239
489,10.472854130248123
490,4.045713947289773
491,4.19448730810723
492,4.614380589240039
493,5.240625408931467
494,6.009048438898546
495,8.269882719399506
496,7.158220714737733
497,6.046664349115178
498,4.935285001141975
499,3.8242370057054673
500,2.7139273481059067
501,1.6058882176115483
502,0.5149899278689102
503,0.6514711243225529
504,1.748278286635529
505,2.3868957258370838
506,2.557929361162864
507,2.4157580438117203
508,2.7571059937402245
509,3.440965303534359
510,4.307169976269048
511,5.266502294099155
512,6.276403575931321
513,6.0906110964148725
514,5.5107282356077585
515,5.11014380375654
516,4.932735098584444
517,5.002303795246154
518,5.309149914671081
519,5.815837362096938
520,6.475624871598082
521,7.246815340710238
522,8.09764222082171
523,9.005562077955268
524,9.954966046791629
525,3.0657958994676324
526,3.2597054002087646
527,3.784853530393459
528,4.527407133043459
529,5.398386481307251
530,6.345124112750286
531,7.201122559267371
532,6.097387490422447
533,4.997295731923847
534,3.903928455468828
535,2.8251039746726345
536,1.787352757341562
537,0.9385678557330468
538,1.0198292453288906
539,1.9162609656864193
540,2.444490127101586
541,1.6720966340911398
542,1.445387362267607
543,1.9634776294350564
544,2.845031893775961
545,3.8478605552878165
546,4.898032005846735
547,5.970616928649965
548,5.33074115251455
549,4.6572743071021305
550,4.175699789695377
551,3.9567152439001605
552,4.043214604067684
553,4.417288214885226
554,5.0149923267904635
555,5.767211018139494
556,6.621492267104241
557,7.543239276628662
558,8.510559308953123
559,9.509555338896417
560,2.0858784511221367
561,2.36176550341741
562,3.0459556673319423
563,3.9307273901287316
564,4.908793330097562
565,5.934201576762183
566,6.986136772468156
567,6.3016745890439605
568,5.244587218686096
569,4.215821371970914
570,3.2424476655903067
571,2.3930411959634124
572,1.8473461356293346
573,1.8898654983443628
574,2.490654078068634
575,2.0353970015519445
576,0.9815237153512011
577,0.5067533837093886
578,1.422347186252964
579,2.502440085759451
580,3.6019721800186693
581,4.707341407490487
582,5.8152201167243645
583,4.6529203413904
584,3.863121830096444
585,3.266590731631635
586,2.98167434586025
587,3.095643869134325
588,3.5705044723713892
589,4.287989688992826
590,5.147627717847948
591,6.089511378852777
592,7.080896038480072
593,8.103634415823274
594,9.147215693632756
595,1.1059632112587225
596,1.5654056353548886
597,2.4800599386312685
598,3.5105216297099853
599,4.579267326066744
600,5.664669336506338
601,6.758707750583234
602,6.64537846830687
603,5.652895666067628
604,4.714049853712943
605,3.868095761815796
606,3.189815952261443
607,2.803667060024031
608,2.831789954262926
609,3.1428060202727317
610,2.055457968917983
611,1.0224713098595943
612,0.5821082661766167
613,1.4509013833430258
614,2.2725383717984733
615,2.9511923371960034
616,3.8376430305926488
617,4.81854066172456
618,4.098065760724802
619,3.173112768445711
620,2.4116402229328195
621,2.009038264942285
622,2.1747007142778565
623,2.8098530041447805
624,3.6788703258836066
625,4.652500629335864
626,5.677173557222176
627,6.729613610989436
628,7.798587139293141
629,8.878123993650407
630,0.1261017599949555
631,1.1150582261188766
632,2.2234366155511056
633,3.334193794770041
634,4.445547039541062
635,5.557138746012208
636,6.668849671875253
637,7.7806287144216135
638,6.190441628263734
639,5.346775280830453
640,4.618149663303196
641,4.066874571441887
642,3.7715372602188646
643,3.7924108280622275
644,3.4459021788226254
645,2.4943398936614463
646,1.7441569540138258
647,1.5281681031162235
648,1.0459109618290185
649,1.4718885285263417
650,2.3899464975046345
651,3.4249226271046744
652,4.496799757890597
653,3.7215893239818816
654,2.669270894173234
655,1.6948892110982259
656,1.0455400951761158
657,1.3366080445120772
658,2.2254775577382846
659,3.254511019592675
660,4.32478853987198
661,5.411895432644708
662,6.50740276565537
663,7.607682410323563
664,8.71092617805643
665,0.13935306878910925
666,1.1084435751364397
667,2.2160183624350367
668,3.326513181687437
669,4.43773645625133
670,5.549250589425909
671,6.660909975015387
672,7.772652290446121
673,6.826764202410156
674,6.072097614334143
675,5.44140526801325
676,4.981995085664494
677,4.743892986405877
678,4.7604231103358785
679,4.521920735287491
680,3.4101240648684126
681,2.298475033926341
682,1.1873883811032426
683,0.09827103229511731
684,1.040329546926996
685,2.1512266916443945
686,3.2628406846930207
687,4.110933675386495
688,3.5802122947003294
689,2.4683593113928457
690,1.3566641616207002
691,0.24726493276784403
692,0.8686797964697395
693,1.9801342310255392
694,3.091944517489287
695,4.203828322832299
696,5.315739513815015
697,6.427663878259734
698,7.539595587782016
699,8.317414960738358
700,1.118800462512259
701,1.5687023289317787
702,2.4784676385938185
703,3.5067989664643497
704,4.574422199985443
705,5.659143067030424
706,6.7527271793999
707,7.851471886377148
708,7.53688630150218
709,6.860711083364959
710,6.309272517498062
711,5.917545480494118
712,5.7184465556991
713,5.706974159034285
714,4.6127857673931585
715,3.5297157598311295
716,2.472419155382514
717,1.4965566945369018
718,0.9161712314778176
719,1.3827218940097834
720,2.195751042347124
721,2.653827865053185
722,3.4259515879632825
723,3.700975806812273
724,2.6404576117399357
725,1.649143171649924
726,0.9696351510836223
727,1.2781133659618797
728,2.1908485914592437
729,3.230932318939037
730,4.307074653734405
731,5.39775164494801
732,6.495645918047616
733,7.274335450716672
734,7.349477529280056
735,2.0986876052478363
736,2.369241871069654
737,3.0487680586910684
738,3.9305888312836803
739,4.906825113898882
740,5.931036932022443
741,6.982143491256995
742,8.04961605474706
743,8.301891617126334
744,7.693176666896543
745,7.20564996864974
746,6.8651785956645535
747,5.996217884726304
748,5.116838402823864
749,4.345377275900827
750,3.7490577761630997
751,2.976083246355896
752,2.232406385804206
753,1.892899184627613
754,1.349866238232571
755,1.2534205414143147
756,1.9475239563451727
757,2.913331148670999
758,3.71192962656145
759,2.9555809794761885
760,2.3473508666878753
761,1.9314013622918333
762,2.103194860430474
763,2.7548880716600075
764,3.637066155786176
765,4.619518851948386
766,5.650178837276636
767,6.405563757721128
768,6.297500100681277
769,6.384248547709219
770,3.078594618463002
771,3.268958133457183
772,3.790421069167941
773,4.530050621650242
774,5.398915403825866
775,6.344137340131014
776,7.336261431618773
777,8.358603181482769
778,8.522314943469292
779,7.881898592540875
780,7.354703276406885
781,6.521759383592587
782,5.503491883487475
783,4.52949915449377
784,3.6355418432921276
785,2.896692704259057
786,2.4571029641236293
787,2.481278612836
788,1.7913435918118525
789,0.6964911242610596
790,0.4838907417513556
791,1.5671831275449386
792,2.674105084341402
793,3.1657938495736273
794,2.231511414430505
795,1.5523846134668837
796,1.5208599817801178
797,2.165408617533741
798,3.088338740853373
799,4.106037040295932
800,5.162761516374773
801,5.790147516773775
802,5.4480532195013005
803,5.320678647174722
804,5.423174385721882
805,4.058507105035665
806,4.204660231965081
807,4.621657431995015
808,5.245295909570648
809,6.011605687917988
810,6.873029806631988
811,7.798111085801754
812,8.571144141725787
813,7.777355897358538
814,7.069857091205049
815,6.4769866068952995
816,6.032635692770634
817,5.151463452763831
818,4.094614566842809
819,3.076852856053034
820,2.1543075095151396
821,1.5125873509527659
822,1.5516644108587612
823,1.9456244864815049
824,1.0303340600725932
825,0.900324518225269
826,1.741390975833258
827,2.7797775366264523
828,2.8596873511096597
829,1.7707000367928662
830,0.752201989233714
831,0.6849083026362076
832,1.686787856115313
833,2.773854628159338
834,3.875067491398232
835,4.981052997682434
836,4.907513946988875
837,4.498895906464094
838,4.343880474148146
839,4.468936420374484
840,5.038421866737544
841,5.156796307781435
842,5.502023558605662
843,6.035299507541006
844,6.711950452646016
845,7.4932355787464555
846,8.349834838198227
847,7.9522142495276915
848,7.089529257957187
849,6.305394564655724
850,5.632711427019402
851,5.115636549998667
852,4.804674649839669
853,3.8640073560622006
854,2.762585873073931
855,1.6751331000021765
856,0.6731444403355638
857,0.7569929395971886
858,1.7792738748886092
859,1.8845699840180512
860,1.8166906765217439
861,2.3498911215033718
862,3.1963219222943358
863,2.871429036140186
864,1.7895991790586525
865,0.7956683169052452
866,0.7323750788386774
867,1.7066109042251179
868,2.7859523753062874
869,3.883735680150066
870,4.7818698369488555
871,4.068230919531823
872,3.5647704840396957
873,3.367125852304379
874,3.527087540558519
875,6.018337787209605
876,6.117697990148256
877,6.41131260219921
878,6.874335711493398
879,7.475353855989486
880,8.184021057948087
881,8.389052779136147
882,7.411331782359936
883,6.477062073308518
884,5.608002270947153
885,4.839411937063797
886,4.226462868455061
887,3.8443375133369675
888,3.764005248489594
889,2.777001284093481
890,1.6987992250499702
891,0.7300437101976328
892,0.8080044351116473
893,1.8015662219623132
894,2.8204870354189358
895,2.775516629552533
896,3.150349217899153
897,3.823450015150095
898,3.1975192865736073
899,2.2762915007607916
900,1.6160874671323886
901,1.5858236670470656
902,2.211514639578441
903,3.120836361575439
904,4.130533196447442
905,4.152286153019076
906,3.3054859465086857
907,2.6615515427858356
908,2.3904681787401567
909,2.6110690987712357
910,6.998254374421413
911,7.083799066085546
912,7.338781607048695
913,7.746488436120524
914,8.284401731788513
915,8.92902023539424
916,7.998916250713111
917,6.966698924787105
918,5.963219668709232
919,5.00579123734419
920,4.126592443216335
921,3.3871000367411406
922,2.896375374725603
923,2.7889776172794027
924,3.1049418954301045
925,2.209204507945532
926,1.5897929542700289
927,1.6270098380332003
928,2.2890484234195942
929,3.210169256059771
930,3.7443246184131205
931,4.0299600786795615
932,4.575374485766932
933,3.7569783560303853
934,3.0119581555627395
935,2.549854841281774
936,2.530709329401367
937,2.9631203022819057
938,3.6916847589191537
939,4.577100939486052
940,3.677742157617999
941,2.685311297178805
942,1.835447751736377
943,1.4141083543039794
944,1.761646595612021
945,7.9781713772572616
946,8.053228520485877
947,8.278322398356604
948,8.641736799323317
949,9.126963850926185
950,8.799229106883358
951,7.714027724672446
952,6.637686108532519
953,5.575337863357557
954,4.536823776890697
955,3.543163833543305
956,2.6453945257541966
957,1.978655280548817
958,1.817939360482033
959,2.273233950636844
960,2.9648049078650307
961,2.537037027672687
962,2.5604507092643125
963,3.0245860883883653
964,3.7700393093811613
965,4.663811102435305
966,4.946677911737801
967,5.237726619928431
968,4.4628886409708795
969,3.8566607315218566
970,3.5075847921579775
971,3.4936130653020667
972,3.818425791563603
973,4.407752363854389
974,4.528441459516712
975,3.4233317699903734
976,2.3247539872024325
977,1.250049652230507
978,0.44003352543531105
979,1.1390773513728583
980,8.95808865375047
981,9.024913837942224
982,9.226247771914839
983,9.553590258530846
984,9.760107283886352
985,8.65256395755917
986,7.546316599179645
987,6.442032887155773
988,5.340930963050616
989,4.245487217467505
990,3.161588557042937
991,2.107127196707319
992,1.164985051799541
993,0.8644406558366201
994,1.6156074562664187
995,2.635522640153173
996,2.7131098342131743
997,2.854124581442227
998,3.3769737153154837
999,3.9981887096537645
1000,4.323659468300462
1001,4.886247175922409
1002,5.615127225376085
1003,5.256576405797923
1004,4.752612245695513
1005,4.4739147006862385
1006,4.462887437885103
1007,4.721406332925058
1008,5.209496442178706
1009,4.539747874242925
1010,3.4382727346177004
1011,2.346697758529861
1012,1.2903967136199412
1013,0.5441684697860558
1014,1.1832063661315697
1015,9.93800611726573
1016,9.998197319166838
1017,10.180215813812662
1018,10.838956833029625
1019,9.727145111641741
1020,8.615368892820177
1021,7.50364395727615
1022,6.3919970633233305
1023,5.280477499172691
1024,4.1691871057520205
1025,3.0583757074696147
1026,1.9488625285225774
1027,0.8457722411419948
1028,0.3247438289810606
1029,1.4030141719895772
1030,2.170554154976091
1031,1.7389404683045429
1032,1.951764546930177
1033,2.6585180124883188
1034,3.0378455518000025
1035,3.455092095337509
1036,4.137593423927533
1037,4.977404892108476
1038,5.907817003093005
1039,5.675593832993148
1040,5.444267139178952
1041,5.435125183110056
1042,5.649246726521265
1043,5.820804995233667
1044,4.756167198742572
1045,3.7193204147767216
1046,2.7419745747665787
1047,1.9173854816067675
1048,1.518937752840006
1049,1.8468456904803394
1050,10.917923711678538
1051,10.97265369130689
1052,11.138674059611356
1053,10.897625000279502
1054,9.792470463825422
1055,8.689049846731086
1056,7.58811959637851
1057,6.490947010630245
1058,5.399823098636647
1059,4.319334232751748
1060,3.2600719697224694
1061,2.252188401802386
1062,1.4104957506317608
1063,1.174523837042721
1064,1.800660029241081
1065,1.5128489937477692
1066,0.7755958576199435
1067,1.177814977721886
1068,2.036784528616563
1069,2.0940968759744303
1070,2.663616807664909
1071,3.5039020437703132
1072,4.4646015307924936
1073,5.482779075188574
1074,5.180290196146638
1075,4.8235286192969555
1076,4.708536084411641
1077,4.85253105784851
1078,5.234182378243007
1079,5.151915082802896
1080,4.213558501307151
1081,3.382127094503761
1082,2.7561484609387854
1083,2.495353123309751
1084,2.7074124726769426
1085,11.897841398801338
1086,11.947995975569704
1087,12.100555573236523
1088,11.043148279436906
1089,9.954148455298524
1090,8.870844450769049
1091,7.795611157597489
1092,6.7323166608750356
1093,5.687660694454738
1094,4.674156927115818
1095,3.7173732708030007
