Grid_Number,Gur_num_Connectivity
1096,2.874516888238625
1097,2.2758938679495113
1098,2.137615659253124
1099,2.4374090532682815
1100,1.3345355909536294
1101,0.3063820088007172
1102,0.9378789731817567
1103,1.1039449791574945
1104,1.2065327925484783
1105,2.0409827445701776
1106,3.057509128264508
1107,4.123587745744963
1108,4.729651379326511
1109,4.311011096670738
1110,3.875128231962708
1111,3.7311235589775475
1112,3.911369232152477
1113,4.37597961464276
1114,5.047023673907177
1115,4.856327013173119
1116,4.1554864560943985
1117,3.6640258476512004
1118,3.4720260994538727
1119,3.627355394207062
1120,12.367062740147048
1121,12.001042063745464
1122,11.729392144210731
1123,11.272163280896116
1124,10.207601728945912
1125,9.15431391365916
1126,8.11668993803873
1127,7.1015991169689565
1128,6.120263608165335
1129,5.191859531627599
1130,4.350407602317178
1131,3.656439438014733
1132,3.2071661274189647
1133,3.110489016421935
1134,2.710762814071967
1135,1.7855320887872175
1136,1.2251028359597362
1137,1.5121148732541656
1138,0.4503575167240117
1139,0.663283180364836
1140,1.7748041030265687
1141,2.886654979931541
1142,3.614358872672388
1143,3.787515922471165
1144,3.4993863726954175
1145,2.945862633637222
1146,2.753792024734309
1147,2.993575882301865
1148,3.57945314246277
1149,4.3745097123511245
1150,4.949042589070891
1151,5.000627614449411
1152,4.600278281271131
1153,4.448787018089402
1154,4.570964180558905
1155,11.462093330983894
1156,11.066271863971531
1157,10.771166255520491
1158,10.585203452857835
1159,10.514176233557878
1160,9.530389975454298
1161,8.538551731024345
1162,7.580122706615696
1163,6.669521484795581
1164,5.829205385794266
1165,5.094076562854805
1166,4.515800995560746
1167,4.160308070277402
1168,4.086163219029608
1169,3.2665813882814083
1170,2.5475920510158447
1171,1.9614159288550312
1172,1.8266629953804772
1173,1.0492251191222053
1174,1.1566811689244942
1175,2.0119174005249967
1176,2.6813504364275524
1177,2.6364867069666813
1178,2.8693773641656906
1179,2.796081452585076
1180,2.061769121734154
1181,1.7766751564251424
1182,2.1295820223363386
1183,2.8959500766648523
1184,3.8354656016567015
1185,4.002737875899329
1186,4.441311979714454
1187,5.089347280454157
1188,5.276769186403577
1189,5.229425194272492
1190,10.570462136216777
1191,10.139985160754456
1192,9.817168066394391
1193,9.612863211537654
1194,9.53469191426845
1195,9.585740512484271
1196,9.047109130086003
1197,8.148664814667637
1198,7.309182904760412
1199,6.551368790718558
1200,5.906739638081819
1201,5.415863282570521
1202,5.123127839731016
1203,4.064268232371874
1204,2.9882655411891736
1205,1.9529587684536605
1206,1.0822325464233413
1207,1.0006342710646061
1208,0.4551258647889385
1209,0.6630145539597508
1210,1.5547979201543
1211,1.7934327767739326
1212,1.658640976896727
1213,2.008420025100634
1214,2.302589025098012
1215,1.3171843492930349
1216,0.8005593862463936
1217,1.4211538907374166
1218,2.423081459789261
1219,2.868716880535979
1220,3.0758149917010664
1221,3.6283055771047046
1222,4.397888929213417
1223,4.31302308540832
1224,4.255072291339285
1225,9.695849611433108
1226,9.22473788400353
1227,8.86876198946723
1228,8.642161204194004
1229,8.55522192517158
1230,8.61217480981444
1231,8.343534080563682
1232,8.07698675556563
1233,7.958249192102128
1234,7.993910583410535
1235,7.3047482587192665
1236,6.192922289377471
1237,5.081150281517775
1238,3.9694775760242007
1239,2.858020050987939
1240,1.7471884097683714
1241,0.6402487084758222
1242,0.48993042391121305
1243,1.02527065816308
1244,1.1329382394838972
1245,0.5975159411530797
1246,1.0752787330804308
1247,0.680935600568269
1248,1.3215712276167588
1249,1.5078158305764287
1250,1.0631814378125342
1251,0.19061136175939486
1252,1.1896104212716208
1253,2.195218150963943
1254,1.8914710062059226
1255,2.1929898937196985
1256,2.9178089468367165
1257,3.7732191425036374
1258,3.3568569743728034
1259,3.2821725916251507
1260,8.843306700096353
1261,8.324172210669495
1262,7.92795520741966
1263,7.673719158653232
1264,7.575771832491046
1265,7.640126515124186
1266,7.4159625983534445
1267,7.114845576886417
1268,6.979857825232381
1269,7.020588600162401
1270,7.234070408819469
1271,6.285390761865233
1272,5.193441070318119
1273,4.112223922777577
1274,3.053162843665699
1275,2.0508738204695094
1276,1.250290295775296
1277,1.1803518706747884
1278,1.9225237507444368
1279,1.3724235195528505
1280,0.45814508748281335
1281,0.7683804474193697
1282,0.29801405578980056
1283,1.032109661481631
1284,0.5583405638567753
1285,1.4251667811508915
1286,1.158829882520625
1287,0.9127068930669379
1288,1.422656212021389
1289,0.9142259344807845
1290,1.4379189712142042
1291,2.402555972626613
1292,2.9684059753178578
1293,2.417282550916475
1294,2.3125609318622797
1295,8.019874749287835
1296,7.443618814866205
1297,6.997813414684086
1298,6.708515899315846
1299,6.596350507284163
1300,6.670259059246357
1301,6.503564888769271
1302,6.158090188794014
1303,6.00172099458327
1304,6.049140156496177
1305,6.295744593108881
1306,6.524990844275759
1307,5.4809588400096745
1308,4.469807193856278
1309,3.5199865271046673
1310,2.6970903225731355
1311,2.152010576557117
1312,2.1120760146081685
1313,2.600662015281573
1314,1.9104521770114131
1315,1.405706739432179
1316,0.9278355401825087
1317,0.7594954835138761
1318,0.5661684465841145
1319,0.34102414474472426
1320,1.0676396946033395
1321,0.8419439093620579
1322,0.2971592881332028
1323,0.4670714045787555
1324,0.06305581311742219
1325,1.1116909479064974
1326,2.2227460120231814
1327,2.300937220229079
1328,1.5252759510043012
1329,1.3533231947137359
1330,7.235499470593185
1331,6.5911033467527735
1332,6.083230701530447
1333,5.748183183437799
1334,5.616973006390009
1335,5.703685063230197
1336,5.613744387398495
1337,5.20968873422393
1338,5.023987380505682
1339,5.080640070206757
1340,5.371984705677211
1341,5.863138891805156
1342,5.918219928943622
1343,4.996311087497183
1344,4.168187135188375
1345,3.5010435101614394
1346,3.1005950205299007
1347,3.072935967087558
1348,3.3877068576485945
1349,2.707310876237946
1350,2.37810193979723
1351,1.744749722277834
1352,1.284905181837759
1353,0.43309826620039255
1354,0.48810915913609615
1355,0.9048937397780515
1356,0.6170347712934305
1357,0.6121863701876727
1358,0.4219757241312832
1359,0.7315449999121534
1360,1.132266140284437
1361,1.2991715275210909
1362,1.845383466181582
1363,0.8474220660739972
1364,0.4725396946052271
1365,6.504326118639627
1366,5.779047488480875
1367,5.192435208685828
1368,4.795647904555632
1369,4.637667103007484
1370,4.742418728660424
1371,4.759181724601082
1372,4.275204493266503
1373,4.046949251253455
1374,4.1171695418942775
1375,4.4718266785161545
1376,5.051360674133391
1377,5.7078347026628915
1378,4.846936619127447
1379,4.108415059972579
1380,3.569063762168872
1381,3.3271940265179127
1382,3.446024689408906
1383,3.5583642837098326
1384,2.6925748307297677
1385,2.044472300089983
1386,1.51448376186013
1387,1.2304820776616492
1388,1.1273708587593754
1389,0.586387572205609
1390,0.3961599054096544
1391,0.30346412575870096
1392,0.4190598850700962
1393,0.7998446776052744
1394,0.35018357516238735
1395,0.80906089950821
1396,0.3731294993783968
1397,1.362705382654714
1398,1.0090724633189299
1399,0.7234420195514102
1400,5.846349978293948
1401,5.027096654045288
1402,4.3400985634291604
1403,3.856691896197954
1404,3.6584903026884787
1405,3.7905002675480404
1406,3.9627528619898533
1407,3.366247924494556
1408,3.0712704351230555
1409,3.1633275572884503
1410,3.6129548206810163
1411,4.309652653103936
1412,5.154185832609385
1413,4.236589034268309
1414,3.366821701974183
1415,2.682378111170754
1416,2.351101554697009
1417,2.516558550980753
1418,2.598390901617755
1419,2.132282175136566
1420,1.2152325602759468
1421,0.7102169131590433
1422,0.3235661249678961
1423,0.5228510203624789
1424,0.1862984339512161
1425,0.7599048344537637
1426,0.15160104579842892
1427,0.7934935310348904
1428,1.3357334803035492
1429,0.8760402240349441
1430,0.33670482489372067
1431,0.3047675587535229
1432,1.3435358881950565
1433,1.5941970574918596
1434,1.6527877798679935
1435,5.288960396669345
1436,4.3664145552065525
1437,3.553999473135813
1438,2.944335347566326
1439,2.6795841504888847
1440,2.857287874352127
1441,3.2672503373336528
1442,2.510699433370584
1443,2.0988474878574848
1444,2.2314954995433793
1445,2.8331688630078244
1446,3.6806224613222067
1447,4.641118383956589
1448,3.7841521197188235
1449,2.7761395271947977
1450,1.8886387659392874
1451,1.3783411792599405
1452,1.644857054323039
1453,1.6598844126396342
1454,1.6405446013277727
1455,0.8287667263701807
1456,0.2999234726555137
1457,0.654533343104881
1458,0.3603278009872453
1459,0.6848504810592085
1460,0.6417059593161661
1461,0.6698032783319838
1462,0.7973833745989755
1463,0.4831943243395028
1464,1.46152942104927
1465,1.1764770640627387
1466,0.789551177000559
1467,1.4453843692054829
1468,0.6371207129158105
1469,1.093422135217455
1470,4.86684089800067
1471,3.8443485550692142
1472,2.888728713992735
1473,2.0936460152097798
1474,1.7014158735390732
1475,1.969553400197321
1476,2.7085655800625066
1477,1.7869899720877946
1478,1.1380572707508252
1479,1.3674347737530876
1480,2.2175309890107497
1481,3.230769541729974
1482,4.2931529548934675
1483,3.5505149590521983
1484,2.448154659057948
1485,1.3614801996890689
1486,0.4320390872287515
1487,0.9962678108366313
1488,0.8201825164317595
1489,0.7804268841316948
1490,1.006771466680474
1491,0.6999277829321404
1492,0.8376516320562235
1493,0.3615890421726185
1494,0.35379489524540814
1495,0.369225946873446
1496,0.6125592918268135
1497,0.9681161415591142
1498,0.5429346820536373
1499,0.8313580097219259
1500,1.1665004062478141
1501,1.7502086998871984
1502,1.3645925094771836
1503,0.4229906452550086
1504,0.9841706125004047
1505,4.617241908828637
1506,3.5230696889431137
1507,2.444990706216095
1508,1.420141332982502
1509,0.7269701435625785
1510,1.2300537002274368
1511,2.2294485760120173
1512,1.4144927208261517
1513,0.3205352236442293
1514,0.8231393223094665
1515,1.9300870965518884
1516,3.0406868300810723
1517,4.152009024434946
1518,3.578789499941412
1519,2.4889797237611
1520,1.4335857772972744
1521,0.6230398314888136
1522,1.0927265978045464
1523,0.7099891426998975
1524,0.6636770666014954
1525,1.6881090763677036
1526,1.2697489033373905
1527,1.0348839576432378
1528,1.153813094335325
1529,0.8289932695282194
1530,0.5294220616221115
1531,0.8495565609983365
1532,0.4385029825640916
1533,0.8618510008057847
1534,0.3154693943302378
1535,0.3807473430851232
1536,1.355775660468584
1537,1.8825010775487863
1538,1.363986476886953
1539,1.6278729116933506
1540,4.568528170892736
1541,3.458986664460183
1542,2.3517206854762978
1543,1.2527784963805138
1544,0.28492118278095063
1545,1.0323606640659178
1546,2.1267861533155266
1547,1.6510545550241003
1548,0.9098715402220409
1549,1.1843198989419468
1550,2.1095552501977672
1551,3.15764079836943
1552,4.238399438078051
1553,3.863229309153184
1554,2.8829892758989946
1555,2.042443616601031
1556,1.5825255072960211
1557,1.8193571193394604
1558,1.499790629374389
1559,1.4783740974052355
1560,1.4404497510029257
1561,0.5342167576410702
1562,0.2304446503352174
1563,1.272528666834444
1564,0.4388899751092624
1565,0.29288790856081853
1566,0.24392356741664964
1567,0.3801058270496954
1568,0.14386015194557036
1569,0.7000454494661434
1570,0.6879277894511003
1571,1.4718602610027482
1572,2.1750496278525313
1573,1.6462512938516887
1574,1.7782879550797512
1575,4.726914505286921
1576,3.665613448142524
1577,2.646239874451762
1578,1.7439355796872462
1579,1.246153862923886
1580,1.5929061193565266
1581,2.448400022690406
1582,2.3170903337095528
1583,1.8629397512739707
1584,2.011229398353437
1585,2.6631569879267527
1586,3.551426314243674
1587,4.539351810807251
1588,4.353914984303279
1589,3.513300801111014
1590,2.8640620729959463
1591,2.5564199199672824
1592,2.709349786716407
1593,2.4307532568867667
1594,1.6459292413388642
1595,0.7693991724417129
1596,0.5227937521765769
1597,0.4992855497268143
1598,0.40991726566699566
1599,0.4585042964492026
1600,0.14238213997816723
1601,0.82433491167154
1602,0.6637048726241702
1603,0.7253438422747569
1604,0.06892198705716707
1605,0.5256499417609862
1606,0.8430166055673746
1607,1.594737847093962
1608,0.7229791262277839
1609,0.9874569191492089
1610,5.073040125089316
1611,4.10224568279203
1612,3.223967340928129
1613,2.5362124183364436
1614,2.2234306125083423
1615,2.4347024846002787
1616,3.0634573492320554
1617,3.151121871954547
1618,2.8338626824586055
1619,2.9334022116246623
1620,3.413470601647082
1621,4.143860125832504
1622,5.016396527152881
1623,4.990374659633831
1624,4.276679330977117
1625,3.7615149934698184
1626,3.5328269249702635
1627,2.934429107011452
1628,1.880599993601167
1629,0.9671095174514448
1630,0.508111453067061
1631,0.3807825248033488
1632,0.047821987136098594
1633,0.6638180759633061
1634,0.558884958989938
1635,0.32494832339496565
1636,0.45049392738029825
1637,0.7168329739032246
1638,0.2826988040993927
1639,0.40909442623057385
1640,0.45615627285960203
1641,0.9581838502562221
1642,1.4354225946103136
1643,0.3554023443525178
1644,0.8155035066487631
1645,5.572027973417928
1646,4.705282328845314
1647,3.9629193766808974
1648,3.4267536112683183
1649,3.2020950599477183
1650,3.3521705457625774
1651,3.8332158949309765
1652,4.050674687567363
1653,3.809011124553982
1654,3.883558692606352
1655,4.257740309169369
1656,4.862873534361936
1657,5.624907779824887
1658,5.724188266747701
1659,5.11387698980385
1660,4.691482319107265
1661,3.9536310017319316
1662,2.843962523563203
1663,1.7372132610510127
1664,0.6485054623326122
1665,0.4740828300240144
1666,0.5340559736969239
1667,0.09577598026072877
1668,0.22442382660094834
1669,0.4307009778819296
1670,0.46372179752035647
1671,0.5577229860867496
1672,0.37706671781200307
1673,0.38721122237936917
1674,1.269091509444079
1675,1.1673482941550752
1676,1.742117879343036
1677,0.9903660925161412
1678,0.2805699371256269
1679,1.218255696715378
1680,6.1870024714280705
1681,5.419456464579955
1682,4.789037392737191
1683,4.355698785973553
1684,4.181172881711761
1685,4.2971110535949535
1686,4.681984849893372
1687,4.980371139587386
1688,4.7858028171247184
1689,4.845263914354023
1690,5.149962919678324
1691,5.660434226043084
1692,6.327066860689559
1693,6.5225801524781275
1694,5.994041855507966
1695,5.198494876236598
1696,4.124109791661036
1697,3.0765364425747803
1698,2.0963620166169026
1699,1.3406167387980459
1700,0.9480790892220523
1701,0.7139083953954237
1702,0.9120461214813995
1703,0.9840627017374145
1704,1.3597182752441128
1705,0.7420279966325591
1706,1.0171905167716202
1707,1.0976230154208912
1708,0.7322184766748246
1709,1.529828043905802
1710,2.104057210476778
1711,2.201669780280822
1712,1.1703957547384216
1713,0.3725884810738834
1714,0.32936836132101943
1715,6.88696214569309
1716,6.206520710084098
1717,5.664310448321369
1718,5.302903750492818
1719,5.160428792337148
1720,5.254723994306355
1721,5.573785517371662
1722,5.926041071837353
1723,5.7634023126857805
1724,5.8127886010237395
1725,6.069026123857275
1726,6.507726679377608
1727,7.09512485051917
1728,7.364577433453957
1729,6.542557650697676
1730,5.5059804525626586
1731,4.5054903309074215
1732,3.5715441683373355
1733,2.7722327855830913
1734,2.2555451082018263
1735,1.742550046086072
1736,1.6269880441110687
1737,1.8182293783013088
1738,1.8646151000876359
1739,2.187827667183967
1740,1.6725985919907076
1741,1.435465905819334
1742,0.5718696607989824
1743,0.4924004120095817
1744,1.3057442470516032
1745,2.177886280459824
1746,2.132296935387526
1747,1.650211232646349
1748,0.8291047291752124
1749,0.22829980822209117
1750,7.648610312891641
1751,7.0420774343561785
1752,6.56911950275604
1753,6.260085388278497
1754,6.139777575173879
1755,6.2191582914170915
1756,6.49090537689627
1757,6.88110192085477
1758,6.741458189209955
1759,6.783643181191373
1760,7.00437238614321
1761,7.387659416824095
1762,7.909908483376829
1763,7.935607973663437
1764,6.929017345446113
1765,5.959995887265909
1766,5.050216106255948
1767,4.238003846678494
1768,3.5901995250901995
1769,3.154345993344825
1770,2.6621914751571545
1771,2.5538382953221825
1772,1.8208685737696433
1773,1.606828235416696
1774,2.0787241000734977
1775,2.4886340690801996
1776,1.4095803291070739
1777,0.503384760190867
1778,0.30642359522231416
1779,0.8108012732948192
1780,1.8444219798860708
1781,1.4661085978916824
1782,0.7033896075683858
1783,0.4839421474074643
1784,0.670124168862564
1785,6.754196364186076
1786,6.759424996005966
1787,6.945023070424543
1788,7.223278651917152
1789,7.119180897174257
1790,7.1876686153057445
1791,7.423966925675541
1792,7.81286445658109
1793,7.71979698034013
1794,7.756577388552707
1795,7.950256680473955
1796,8.289845048015623
1797,8.758386934171854
1798,8.37228787386539
1799,7.425088615147251
1800,6.530048976775501
1801,5.711742320149056
1802,5.007926019906986
1803,4.472975263326762
1804,3.989285700455579
1805,3.16953033252267
1806,2.0896736842838837
1807,1.077224219678373
1808,0.6534143148114844
1809,1.4718528624853005
1810,2.5255917654038376
1811,1.9555459730707965
1812,1.4458442772246112
1813,0.9770392610773733
1814,0.39493764365528883
1815,1.309040302475937
1816,1.0298230895070497
1817,0.10888548739982142
1818,0.2636054395269018
1819,0.7205086807061014
1820,5.777730136572177
1821,5.783940602123986
1822,5.999886158644307
1823,6.404386045081118
1824,6.964664312234975
1825,7.646554715671042
1826,8.367638962705218
1827,8.714444885015634
1828,8.698323219077935
1829,8.730896010610184
1830,8.903320969180763
1831,9.207744795553646
1832,9.631659512641777
1833,8.895569328190676
1834,8.010433151311648
1835,7.1885872522779355
1836,6.454254093898323
1837,5.84053652900067
1838,5.346031115743972
1839,4.237353008099934
1840,3.1309957968022495
1841,2.0307563082583595
1842,0.9579509523268219
1843,0.42922163294920507
1844,1.3869588072164292
1845,2.4770830820204512
1846,2.751779860348199
1847,2.158131513554413
1848,1.133389660406366
1849,0.5842873707329757
1850,0.8901230208226564
1851,1.2353319145652437
1852,0.17850932081136014
1853,0.20555257136641786
1854,1.079318118580065
1855,4.802661746160402
1856,4.810231702187824
1857,5.067934499268986
1858,5.540979428627449
1859,6.1801139024709295
1860,6.9395982986046745
1861,7.784285652770749
1862,8.689363819136046
1863,9.637834088535378
1864,9.706182142853827
1865,9.861483732092491
1866,10.137090877013614
1867,12.080179178093239
1868,10.97581474608985
1869,9.873153093709977
1870,8.772836313807682
1871,7.675872867081185
1872,6.583939083861799
1873,5.50003143210151
1874,4.430045141294161
1875,3.3871989105140634
1876,2.407030384221297
1877,1.608519936908342
1878,1.1247682164906287
1879,1.3006969399534631
1880,2.1427514642809546
1881,2.2683051714963924
1882,2.163759881637472
1883,1.6157487180704775
1884,0.5826502432033139
1885,0.7356500741953802
1886,1.0651040157549119
1887,0.08407246979776135
1888,0.7301645545391054
1889,1.5836816429152716
1890,3.830058948262306
1891,3.8396493025268574
1892,4.15804329409577
1893,4.7231984242353855
1894,5.459005836576459
1895,6.306008891747132
1896,7.225206821383483
1897,8.192334290706325
1898,9.192275599629628
1899,10.215399273565557
1900,10.823390989726418
1901,12.307959688991033
1902,12.227681065726546
1903,11.137936383425266
1904,10.053055841399468
1905,8.97480355508137
1906,7.905891991879865
1907,6.850694837400068
1908,5.816680630397616
1909,4.812625823402882
1910,3.700909791063604
1911,2.589394058316687
1912,1.478530432235606
1913,0.374172728821313
1914,0.7528748668182702
1915,1.8618534424933508
1916,1.387585988483932
1917,1.2092758501991383
1918,1.863374252094593
1919,1.2977783723081884
1920,0.18843951393125974
1921,0.8239240676870149
1922,0.7977713787480292
1923,0.5071768296343382
1924,1.1041810370516738
1925,2.862436145234851
1926,2.8753612223503078
1927,3.2885750430692045
1928,3.9792727539398802
1929,4.829840542715069
1930,5.770006054356081
1931,6.762502661590298
1932,7.787347225478877
1933,8.833287811103093
1934,9.893635958475995
1935,10.964212401507062
1936,12.042289519577432
1937,12.450536239846928
1938,11.382125340122972
1939,10.322914509875169
1940,9.276055887039384
1941,8.196340475047396
1942,7.0920167683620186
1943,5.990514905141353
1944,4.893740710426437
1945,3.805783727329482
1946,2.7371780621094777
1947,1.7242853691730362
1948,0.9628284640361874
1949,1.1635203453898815
1950,1.884767519591646
1951,0.785215473078098
1952,0.39196991855283647
1953,1.470911226612091
1954,1.604101013702621
1955,0.8879948868553043
1956,0.22787451236441858
1957,0.37924413862851447
1958,0.11896925701410295
1959,0.5020890318652289
1960,1.9073875608498896
1961,1.9268407434579613
1962,2.502032267572447
1963,3.358642279143937
1964,4.332857339504083
1965,5.360941126676158
1966,6.417054548377016
1967,7.489349148221003
1968,8.571754460145772
1969,9.660872665554786
1970,10.75466452610448
1971,11.851836134202763
1972,12.73356861745069
1973,11.63480857452698
1974,10.538815572340896
1975,9.446552759662088
1976,8.359482441258415
1977,7.279931084953709
1978,6.211820086656983
1979,5.1622556356378
1980,4.145349198523238
1981,3.1924628391062715
1982,2.381717920284115
1983,1.9042593825110345
1984,2.013129308144774
1985,2.038272796262031
1986,1.1039536907298122
1987,0.8693295347438595
1988,1.6630142086243633
1989,1.6106642749066138
1990,1.292210374351883
1991,0.8819648292843157
1992,0.310148852401447
1993,0.7293631019161076
1994,0.21460583942814157
1995,1.0015545134233819
1996,1.03824181785568
1997,1.9041121366133444
1998,2.940442536883976
1999,4.017415079887309
2000,5.109394079825569
2001,6.208466326660811
2002,7.311433698192792
2003,8.416765034401513
2004,9.523637272232298
2005,10.631569144262832
2006,11.740260660347271
2007,12.849515189454454
2008,11.831501211006016
2009,10.755549687505805
2010,9.68773138729956
2011,8.631065517203144
2012,7.590211240125922
2013,6.572684653543358
2014,5.591236233413095
2015,4.668674743269229
2016,3.8475949990559264
2017,3.2069164118805173
2018,2.8701046403442048
2019,2.9433910032428354
2020,2.5822327832926044
2021,1.9317986716042517
2022,1.8079348291594362
2023,1.9896969309797439
2024,0.9274479758468201
2025,0.48403301305383145
2026,0.6642186410505923
2027,0.3116285517245717
2028,0.5239847634882289
2029,0.17275710018957754
2030,0.5371155478185553
2031,0.6028222308639813
2032,1.7062117436940192
2033,2.8163424380907793
2034,3.9275021686620897
2035,5.039010238436984
2036,6.1506778019406765
2037,7.2624316179550945
2038,8.374237334207844
2039,9.486076701977083
2040,10.597939130034531
2041,11.709818049569353
2042,12.821709170235534
2043,12.1042970943815
2044,11.054900318307677
2045,10.01900673677819
2046,9.001279519087431
2047,8.008647327426958
2048,7.051715613572359
2049,6.147179533700102
2050,5.321823126486963
2051,4.618294988945664
2052,4.099799734799915
2053,3.841995467364063
2054,3.8969683758356033
2055,3.3305343491566033
2056,2.8558642108443992
2057,2.7735039064671287
2058,2.033399961704167
2059,1.0178234714367178
2060,0.640371899178882
2061,0.49787571769000405
2062,0.2809862521363548
2063,0.29716044060055313
2064,0.26965820835460125
2065,1.2224043182173074
2066,1.2526216366292846
2067,2.0289681932947623
2068,3.0227843475415663
2069,4.0780633653217855
2070,5.157212302097361
2071,6.2478747557652845
2072,7.344923520094892
2073,8.445870374677208
2074,9.549367181816638
2075,10.654621676903886
2076,11.761138333521828
2077,12.8685915717306
2078,12.448193935264179
2079,11.430378363149588
2080,10.431798918378684
2081,9.458550084244454
2082,8.519317613092975
2083,7.626679314307508
2084,6.799011987616822
2085,6.062982147933031
2086,5.455804516154191
2087,5.0244119242708765
2088,4.816273385612095
2089,4.778924024845379
2090,4.174704141942235
2091,3.8067120419259317
2092,3.434008311660703
2093,2.4941135509395105
2094,1.7668203130347775
2095,1.1172067265116277
2096,0.2167961511818365
2097,0.46456585891042107
2098,0.7198233730315404
2099,0.5169125606907304
2100,2.149522982343442
2101,2.16678218372927
2102,2.6911527763844867
2103,3.5017886506704974
2104,4.444727943991769
2105,5.451747563143596
2106,6.493100857248402
2107,7.554603116416109
2108,8.628821472526697
2109,9.71153716035356
2110,10.800194918755967
2111,11.893163111776705
2112,12.989353701302452
2113,12.857487824245926
2114,11.874764606231949
2115,10.916864816420091
2116,9.990930990171826
2117,9.106718857225644
2118,8.277609334978562
2119,7.521845912029036
2120,6.863699965025069
2121,6.333675880503051
2122,5.966019172986919
2123,5.791733855196505
2124,5.575459911809426
2125,5.067051703783771
2126,4.768347156183362
2127,3.97350525476654
2128,3.1963345983899454
2129,2.2708905926796055
2130,1.2448758510680975
2131,0.6444765466083082
2132,0.5241381136165811
2133,0.6424400514320184
2134,0.4774997265066298
