Grid_Number,Gur_num_Education
0,0.10832771924463279
1,0.6653497265844786
2,0.5588857739330606
3,0.80400445895802
4,0.9787504144968694
5,1.0284884234510143
6,0.7796221039703928
7,1.334134603288351
8,1.148755285983637
9,0.17996449975631687
10,0.49655794600572906
11,0.9817107536205092
12,1.3220278445610945
13,1.1456101273338684
14,1.1970595313464496
15,0.6545307931584007
16,1.2615881853879123
17,0.2275430744200655
18,0.1529224958382903
19,0.38162944039837793
20,1.4208025450871502
21,2.00401134771447
22,0.912965486086657
23,0.35187045446423576
24,0.3426865500398867
25,0.9192083659513074
26,1.95361026209931
27,1.6009233143310988
28,1.9447828029907641
29,2.28697872530156
30,1.2796340499388932
31,0.494271333849904
32,1.1506551779774754
33,0.9242900293686773
34,0.3854519120969029
35,0.22677362078908478
36,0.9328067781370565
37,1.4231300205045527
38,0.5657808829378297
39,0.6098248418526341
40,0.5103388308294001
41,0.2023548052204363
42,0.9432217923343175
43,1.265060067681636
44,0.643963889115586
45,0.23567500536901625
46,1.2970972395221123
47,0.7595041411949716
48,0.3763265276474867
49,0.7792020931073111
50,0.30329342044642216
51,1.105313972779205
52,0.21663774846365014
53,0.3571356108046644
54,0.7802134616843392
55,1.5753501807392856
56,2.112670870139167
57,1.1317157109340652
58,0.6376722566666131
59,1.253840809062837
60,1.2317055558561976
61,1.0442992214538585
62,0.6235206627601867
63,1.2406740250152812
64,1.3996362308092976
65,1.2791042102382586
66,0.4928981222120912
67,1.063044788371713
68,0.06775090317557787
69,1.0235072382029717
70,0.08808473201941776
71,0.90931253076638
72,1.1374349984748802
73,1.2858086447007253
74,0.3452878718086529
75,0.7870847327891666
76,0.32717993506261306
77,0.790709794994538
78,0.5718627489335186
79,0.2997284819512456
80,1.0345593453236963
81,1.1255563146043803
82,1.1497718286451337
83,0.6161377107350358
84,0.47472085850851586
85,0.6180793579670009
86,0.5352275193702337
87,0.7640026296240622
88,0.8998403478088772
89,1.6979752614433588
90,1.7693931968403194
91,2.000718721385706
92,1.8703775059004009
93,1.6057051859453455
94,0.9873131444090522
95,0.2894556485211496
96,0.08056147172784274
97,0.06924523182611725
98,0.4218945336145698
99,0.5051208360277367
100,0.926397450096597
101,0.9060931558575765
102,1.0321247652140262
103,0.42986264756625076
104,0.3431960342819802
105,0.300892101042357
106,0.3728333006529458
107,0.3104826851912579
108,0.6407797629306566
109,0.4138677810203509
110,0.8832728000729785
111,0.7917980287851636
112,0.7987982926004253
113,0.5064884684659591
114,0.9135775820795015
115,0.26420913239262644
116,0.40342379033422754
117,0.5453291349958247
118,0.9902705562636336
119,0.6109778813925888
120,0.5577841595574263
121,0.9722231633062437
122,1.7420765273404424
123,1.834643872416543
124,1.277831368045595
125,0.7964166781204545
126,1.145812021336288
127,1.4810298468709975
128,1.6321640328284974
129,0.5202869555695179
130,0.24705331168659042
131,0.5510087163002304
132,0.5916634391139499
133,0.8526669455390392
134,0.6283042201435495
135,0.9356479919991172
136,0.19116218162785042
137,0.4820090910888497
138,0.6370078192897589
139,0.9772629545019144
140,0.23137203304451817
141,0.6218845702136333
142,0.19062422059627004
143,0.37713934665878057
144,0.3832328934515368
145,0.3597575892479859
146,0.19438719391322792
147,0.6406920830035555
148,0.42680003074008904
149,1.476692409794669
150,0.45406428361142503
151,0.7459705814879795
152,0.6180419407760587
153,0.5135151497794167
154,0.2713162687304937
155,0.23226646223685132
156,0.891566625291881
157,2.002173001366247
158,1.6950916419554822
159,0.7597311664804555
160,0.1370496696281306
161,0.7320700404993029
162,0.5058572350744402
163,1.1614631103315403
164,1.0939126727903283
165,0.7924542757815175
166,0.41573947818812196
167,0.8198738326593356
168,1.7850517639850145
169,1.0976919103246536
170,0.8425096779644403
171,0.8346217715447847
172,1.1437835583478524
173,1.1397665377730801
174,0.10442556263997918
175,0.06787376087790072
176,1.0405738642460431
177,0.16328771664788747
178,0.10552185606875429
179,0.48349990271385557
180,0.6203555557846565
181,0.497923624081346
182,0.382338299764185
183,0.8538244284647358
184,0.5358704534413329
185,0.07885437768580124
186,1.0671403779038875
187,0.25059702181932836
188,0.4894763292466775
189,0.4715557492561602
190,0.9302653992783863
191,1.2743205088266956
192,2.199459096964745
193,1.4005906190292203
194,0.28937456762312325
195,0.42179851727088713
196,0.8287283491288511
197,0.4804950522817134
198,1.150644546824423
199,1.9479216050774213
200,1.7625050134275189
201,1.2899162383045926
202,1.466549494077721
203,1.8780910310074364
204,0.7789400547562064
205,0.3544615673732907
206,0.9053776142443344
207,0.9875806732592682
208,0.6842125106764734
209,0.3409607184708992
210,0.17618635289189932
211,0.5361787870985602
212,0.26880076261211816
213,0.03361314634644183
214,0.3345798617946946
215,1.2683780103875424
216,1.077343449021807
217,0.06948373776817046
218,0.26681405104179595
219,0.361666886983125
220,0.3340168502732046
221,0.9265444490135019
222,0.1518581297351078
223,0.9272265798555096
224,0.21576871097667133
225,0.9269501883524522
226,2.03587315636922
227,1.9831366929177583
228,1.7215522511670285
229,1.0419842519437752
230,1.2140481812501684
231,1.270970489260634
232,0.5767320515645027
233,0.8615857766443611
234,1.903917692569802
235,1.6119183896644604
236,0.9473067725918272
237,1.2920377985253952
238,1.9038647848746177
239,1.3850867352467484
240,0.7526494430036146
241,0.37232958115809384
242,0.8696874936739457
243,0.4992076571799228
244,1.2401718580141339
245,0.09500804497677004
246,0.9456851783066873
247,0.6628784491866447
248,0.6379419724323312
249,0.1545141558880588
250,1.0327667042087878
251,1.4218877371019512
252,1.039195072486923
253,0.827620502181773
254,0.552045098593219
255,0.24869205586894017
256,0.06072967517515803
257,0.17716913875219154
258,0.9521210093868444
259,0.4281311164952749
260,1.0242582193250789
261,1.083362597940117
262,1.0212765538340256
263,1.6709227113218974
264,2.000328434687554
265,1.5032522190643138
266,0.4415835728028699
267,0.2194686854085778
268,0.8327595902150706
269,1.7668940929891988
270,1.3218458093236223
271,0.21555992741120975
272,0.8654957334285641
273,1.0708690803867587
274,2.0043204933465426
275,1.3292043500874045
276,1.1479750156156638
277,1.5640345498649721
278,1.3924423469031881
279,1.4440031910683373
280,0.13840100736429828
281,0.9037964311530589
282,0.2582202917093329
283,0.9093713897095266
284,0.11689085786257454
285,0.9239294570849752
286,0.5026182797129825
287,0.5428880089300725
288,0.2875461164545852
289,0.6264896237610686
290,0.7092224010802722
291,0.8782489674723362
292,0.3887226959904598
293,0.6856196744028561
294,0.6075604193821859
295,0.8823864577994841
296,0.2463409627169595
297,0.2060974509955511
298,1.3104752891718432
299,1.6362239752617862
300,1.1017857155528985
301,0.8291436596721172
302,0.6500531920625778
303,1.1330568794754885
304,0.7951146430380378
305,1.0845988699339328
306,1.0519573724364564
307,0.38976814666201715
308,0.7223983694237419
309,1.7577591699249013
310,1.557439251503451
311,0.9039733398210804
312,0.7113445089755048
313,0.7776818426630208
314,0.5532630962981325
315,0.16381871329417083
316,0.7098888652684585
317,0.5855337179838521
318,0.8388345123289634
319,0.49879657577419967
320,0.559173591963397
321,0.3126330593093372
322,0.5013304083075402
323,0.4643591346898015
324,0.3680222718776798
325,0.8961814029848955
326,0.2225498451073918
327,0.6079845935085532
328,0.4195605299241648
329,1.400624252006878
330,1.2571584990514646
331,0.4349160590024452
332,0.6341548933510613
333,1.5990287655108761
334,1.2001023874350174
335,0.16387374103540395
336,0.7058298741324779
337,0.08563826222518232
338,1.0005445183072743
339,0.23313183284690547
340,0.5270734433309576
341,0.15346071672120778
342,0.476848129779022
343,1.1497675658361712
344,0.8028041337344932
345,1.282268517982284
346,0.1893077135278682
347,0.07820456490841017
348,0.5078346505731854
349,0.5253273522385029
350,0.3588639454341078
351,0.9301665369798668
352,1.1958782652567956
353,1.190640755496962
354,1.0046569670845984
355,0.7651229459987074
356,0.48822562726598556
357,0.4243300234196867
358,0.3166746555472981
359,0.6837109596564107
360,0.18847266099378918
361,1.1154766067713575
362,0.9819384277456911
363,1.1664369118664202
364,1.562984103522688
365,1.0807287401680479
366,0.7383952364399308
367,1.025634066180815
368,1.2373373608495861
369,1.2504052418034153
370,0.8037633393147355
371,0.8816921245525512
372,0.8449723702645419
373,0.16930553882911492
374,0.0804905439038389
375,0.47307840443906696
376,0.7502290889852331
377,0.7218419803164713
378,0.7545695937355102
379,0.3306559864364322
380,0.9713441092608134
381,0.4678869527655806
382,0.6555749992828018
383,1.3483341724305697
384,1.4548034322314627
385,0.5331375906125033
386,0.8512711591382444
387,0.425165840032523
388,0.6136263964906193
389,0.41754842894464483
390,0.3451627527233762
391,0.36658884181784257
392,0.2364666225642251
393,0.4932174846145989
394,0.4121554034724665
395,0.6516823406677024
396,0.5724082214937037
397,0.3845854522871771
398,0.7225378572752827
399,0.7659850498585682
400,0.10350255462056795
401,0.04986225775822665
402,0.8454831905910033
403,0.32824460543706235
404,0.3939443315663255
405,1.3613957177912925
406,0.49622746556513253
407,0.5197184580102118
408,0.9474123129476824
409,1.057345387423459
410,1.315856661046657
411,1.4467154900633263
412,1.0351539198943749
413,0.21868795826208107
414,0.5439963331841968
415,0.4292512323416555
416,0.7604173189871477
417,1.2404751010889346
418,0.7586733942829516
419,1.3884313208932035
420,1.1436850762791202
421,1.4422810824189147
422,0.6528394346794153
423,0.456083239728005
424,0.6755836190929291
425,0.7910829620535234
426,0.7806370905082999
427,1.0726224797272303
428,1.274490886486527
429,0.6008663750692341
430,0.40965448855183706
431,0.30825464272205255
432,0.8261061126004674
433,0.3005492300909832
434,0.0726207779039706
435,0.1265722936488406
436,0.4369472582986744
437,0.9243990342486526
438,0.48049169635674294
439,0.5032836898849895
440,1.3540884415676961
441,1.0121201009992502
442,0.36508789236087874
443,0.5218787773570184
444,0.6805337957465405
445,0.7074425014874044
446,1.4018322652743045
447,1.5528296638824302
448,1.1778938398627226
449,0.33546000707592016
450,0.30819829445375135
451,0.8586798178916855
452,0.9592877455284246
453,0.029764869478046463
454,0.9380803631347615
455,0.4232673825850747
456,0.5370300236040488
457,0.9458288224196902
458,0.2418986502821612
459,0.2677039808044059
460,0.8368714747469785
461,0.5816445622080377
462,0.659895474443903
463,1.7336308772035656
464,1.401184686611461
465,0.6191512411427305
466,1.036115703317334
467,1.1039176516828078
468,0.7010878247615155
469,0.3198757070638614
470,0.15108955686143877
471,0.5223838778803744
472,0.1824769247283931
473,0.3209616864122802
474,0.5685776659190976
475,1.1458929571341567
476,1.6374918663447924
477,1.2428926168675203
478,1.198131324650976
479,0.3579052269828772
480,0.6376676099417605
481,0.4774483065573849
482,0.960391821331986
483,1.51615792979719
484,1.2348560185186404
485,0.6508228354255795
486,0.46128469403721745
487,1.1440633026482108
488,0.302116488830551
489,0.2915085728322295
490,0.17017276705055243
491,0.6456031210879377
492,1.2394000172451602
493,0.8344107855471262
494,0.6810441042586978
495,0.27289029480665156
496,0.868588388361409
497,0.9230001551086323
498,0.893966432142957
499,0.8072061526095193
500,0.6615198125023238
501,0.0812558715649208
502,0.15415443980037596
503,0.35494798813272027
504,0.5302805068799282
505,0.47043862238489886
506,1.3724661108689638
507,0.7365863465025755
508,0.4480864530123198
509,0.20859973764346892
510,0.1765504961412778
511,1.1830469267217945
512,1.4248667478033403
513,0.8614393335847772
514,0.08388840932612388
515,0.8160273140045168
516,0.6291865288933062
517,0.06580523609728742
518,0.7962972828432576
519,1.4392723714623668
520,1.181698435808171
521,1.0888214611420237
522,1.202611114939495
523,0.9962324757666797
524,1.0946303028885367
525,0.13497018627660953
526,0.9078407676790864
527,1.1215119673991925
528,1.3003314564871906
529,1.4834703193171361
530,1.156327066573579
531,1.3996817436875162
532,0.6340821302772641
533,0.5417971434661993
534,0.21365032763553096
535,0.6817557577571002
536,0.7242456777170869
537,0.17281922627206087
538,0.3019722617778236
539,0.489984834506303
540,0.4901202381499799
541,1.03609809752973
542,0.9856958698863365
543,1.242544683645601
544,1.0334404949883507
545,0.813974171195294
546,0.7603606857003579
547,0.5851260222210056
548,1.0654362669078674
549,0.20301760496162174
550,0.8120643039647288
551,1.4469104806509867
552,0.9510628073834213
553,0.16529334083658528
554,1.21668075604353
555,1.2667069731334026
556,0.762810902332885
557,0.4044053335632736
558,1.396144745791586
559,1.8153642543008808
560,0.1617005552872809
561,0.11370573641832081
562,0.30867755764962307
563,0.6610707184045794
564,0.5700924130697725
565,0.5720523219313888
566,0.7598757088433035
567,0.3894522988323517
568,0.05240528244481594
569,0.10026893086244937
570,1.0066792543558765
571,0.5938641961301204
572,0.7418508265516601
573,0.6772701927011943
574,0.15025157110270154
575,0.8831447161871383
576,0.1963123578113896
577,0.2904001268700565
578,0.3266437040929551
579,1.0571640028031584
580,1.3888178873968657
581,0.8960592679964012
582,0.1268341040083733
583,0.8235347418573344
584,0.4163456956616311
585,1.1604636254469005
586,0.8044356564240442
587,1.3886498006950032
588,1.0252086392049178
589,1.626843434480984
590,0.7835338378754183
591,0.1432823296844679
592,0.8887116725327251
593,0.4224571782769428
594,1.2334366501048781
595,0.39614633558124124
596,0.10041697339419686
597,0.40842294070815394
598,0.5308740298815218
599,0.1875145452764741
600,0.601029682260353
601,0.7198058616677825
602,0.7536674252977503
603,0.2969422898615066
604,0.35049080583243564
605,0.33681781278615763
606,0.5917281615151596
607,0.6213493883088921
608,0.5641938206520369
609,0.3220102597504275
610,0.160092314440099
611,0.15253408545858652
612,0.8281503655356347
613,0.723882760835426
614,0.18245413834836033
615,0.9228504112291346
616,1.5572679033359023
617,0.9562043651055487
618,1.0358919224305396
619,0.39480963090722554
620,0.911054481659796
621,0.30382889741528973
622,1.3518380341969607
623,1.9351555320610359
624,0.9893349157546826
625,0.8280112015092925
626,0.7670284543464972
627,1.1438514869856309
628,0.559196313854993
629,1.2866948666120592
630,0.1459585100834767
631,0.3301517988096721
632,0.7402486438144272
633,0.7824231188252778
634,0.17112617378363765
635,0.722970735231148
636,0.29314908325055333
637,0.48218840427647514
638,0.5331242019218475
639,0.7036358610828347
640,0.592449697293788
641,0.38265809567313
642,0.8561194020002739
643,1.2954429549182012
644,0.8103556528746008
645,1.0709433689849739
646,0.2631944942458235
647,1.08476347739577
648,0.8643386518063348
649,0.8812269334182921
650,1.1231555020023205
651,1.2347215648898022
652,1.9300515362025719
653,1.0762150937900141
654,0.15494866083553027
655,0.8210884145863272
656,1.2035987595280844
657,1.714271083754884
658,1.681325932470984
659,0.7374551006879976
660,0.5006997256159543
661,0.8876026592138777
662,1.8335098016789162
663,1.5347674835254366
664,1.4936698062129863
665,0.22898495845573377
666,0.2322711273797395
667,0.8357664738099233
668,0.32078397421842153
669,0.906164339024935
670,0.3991712757989647
671,0.5527060881483379
672,0.504074413915196
673,1.320518878635443
674,0.36597729779863725
675,0.677718686663018
676,0.6728758609691545
677,0.9602112376478998
678,0.8558484708019897
679,1.4666762055146971
680,0.9951611375490917
681,0.21748876559258706
682,0.5827372931813135
683,0.2562927789876386
684,0.33220864537407646
685,0.3466111270627152
686,0.5549280618967045
687,1.487780540165527
688,1.132400644692783
689,0.20504386219861714
690,0.3030955009896975
691,0.8861179251794827
692,0.8714710236057909
693,0.8048600014336894
694,1.3204455967146753
695,0.4699516715249936
696,0.8349063086981883
697,1.2802622517707
698,1.0897020891795337
699,0.516909000280587
700,0.08146556776488546
701,0.16240077051235874
702,0.505012678265922
703,0.2325257028659802
704,1.3418464229981852
705,0.9922347167980321
706,0.11225134706841561
707,0.33813487815625715
708,1.34258211225592
709,0.28301271967601727
710,0.07795984178904394
711,0.7211341163081262
712,0.3908198687080604
713,0.3745352277059597
714,0.5295857524045595
715,0.17416939819995927
716,0.3538993315711548
717,0.10044996070221386
718,0.48286376123724845
719,0.41980114782368894
720,0.88377215210436
721,0.7476912494865519
722,0.5480189337266408
723,0.8377547139510173
724,0.27800485213075965
725,0.7777161210519141
726,1.178917803218092
727,0.4522261657616605
728,0.5078508388856773
729,1.5611182781129425
730,1.3438383911060559
731,0.8019775462174101
732,0.7609291761122361
733,0.35706161731103303
734,0.4097175655422785
735,0.0829171179595931
736,0.2911059793672172
737,0.46268501071357493
738,0.4950507855253779
739,1.3660402025690919
740,0.7780037189717741
741,0.12426994553480221
742,1.069524690691693
743,0.8116654807229265
744,0.5172441160810337
745,0.5233482973886708
746,0.61827909038159
747,0.6372934467778846
748,0.7161408672286914
749,0.5703193603079354
750,0.34118166075103573
751,0.30302481577470636
752,0.8475643686861808
753,0.11101474824992552
754,0.28153953960603906
755,0.6979802878112387
756,0.15904253161890639
757,0.31811838751560684
758,0.21869996434278577
759,0.7283968739547959
760,0.9052120089348578
761,1.542183533998567
762,1.2132809870984875
763,1.3265654348019327
764,1.5868300296464397
765,1.27409577490563
766,0.2122496714038339
767,0.6827247809054986
768,0.6323296467762739
769,1.3245045807783729
770,0.25129033329599393
771,0.6106509330532269
772,0.568527558336872
773,0.5440038618528199
774,1.3845309635203618
775,0.38728852806156255
776,0.4361036291524805
777,0.7085979465120419
778,0.3045705296672489
779,0.424228748846333
780,0.8508856725533802
781,1.043204309772767
782,0.4631194227420932
783,0.2899947073020482
784,0.9596808968105912
785,0.902564291608076
786,0.4175393722642255
787,0.560536579188119
788,0.5667131827970554
789,0.7093249529525087
790,0.2579626599850182
791,0.4474755348847412
792,0.9812033506318046
793,0.13222565514983883
794,0.5755361775804432
795,0.7874690563576302
796,0.5993355518751375
797,1.26362383794027
798,0.49283710710394096
799,0.8967521576873309
800,0.9917851057014881
801,0.2092234242313138
802,0.9715536013759307
803,0.4167160423685022
804,0.5752405892226996
805,0.35805308495175087
806,0.14077692707239717
807,0.8973780008164759
808,0.4207149276609613
809,0.5606908097172093
810,1.0921632087015918
811,0.9855446180534081
812,0.5089155781350595
813,0.10654510387892076
814,0.3014557919199328
815,0.710991584237283
816,0.3729855119626803
817,1.2438877017011307
818,1.0153008438165014
819,0.08796109659560553
820,0.525423200378031
821,0.4276043152090142
822,0.33640669160379216
823,0.527279404121223
824,0.8145324170816265
825,0.7125627913126271
826,0.06836567173256174
827,0.5882636465430064
828,0.19779794984569557
829,0.6986111242022566
830,0.8678731405566449
831,0.2415592962387406
832,1.065057538364645
833,0.2636797595152268
834,1.000225819419772
835,0.7685484788861421
836,0.13036211004271897
837,0.8840313651429469
838,0.9153129398990476
839,0.8231876155060109
840,0.39354005226306293
841,0.24676951470950714
842,0.08401688503537326
843,0.5665266189840246
844,0.590243500169505
845,0.5554520615414059
846,1.6190396099973279
847,0.7741987563732471
848,0.31903079584841687
849,0.8141128569229045
850,0.1808290854005324
851,0.6368025271809936
852,0.9209827678826988
853,0.8054271056378736
854,0.9004234413745746
855,0.5172497508939896
856,0.5645304727177772
857,0.7072844563209615
858,0.5836972768801286
859,0.16117225164810536
860,0.9752267195459372
861,0.9105496191600015
862,0.6501148895739769
863,0.3356180865576562
864,0.4301936956371918
865,0.647438664109488
866,0.5789394821669173
867,0.3334575294080719
868,0.9429700876635905
869,0.35052798540696667
870,0.6067766424123331
871,0.4703935571628837
872,0.7022071416365792
873,0.39116997495245426
874,1.2461682481364749
875,0.1961301288362213
876,0.27744519124296746
877,0.5448266436125199
878,0.773333169300731
879,0.8546426365855839
880,0.6327526043791866
881,0.8699491831826425
882,1.1301416973217238
883,0.8680472026805871
884,1.4780195229602116
885,0.8410919353884049
886,0.9288678762836047
887,0.19086262578117133
888,0.3925586982380649
889,0.9018129724952026
890,1.0262831191683413
891,0.926634875793576
892,0.1148311828688733
893,0.7993082966994219
894,0.33175574111313993
895,0.17554125510987756
896,0.8361850620208217
897,0.6748998393382982
898,0.6374268627067365
899,0.955853387322651
900,1.4017577109600063
901,1.1498112710868607
902,0.763884718095159
903,0.39427942588427495
904,0.3010689599549096
905,1.152878079880421
906,0.9516378676485416
907,1.0986242490341382
908,0.7658748713318568
909,0.43116924929281153
910,0.6522479413055341
911,0.9616178472069589
912,1.3911972931909165
913,1.4954880468839356
914,1.4265018126786249
915,0.4764529286990136
916,0.18860218023836697
917,0.22197492684256342
918,0.44302867639005855
919,1.0610629894522872
920,0.7440625172238489
921,0.19642350774956316
922,0.5494556819170129
923,0.6521299967778728
924,0.24250489068659545
925,0.34035350826551614
926,0.7191944284554602
927,0.39619712002714236
928,0.9514756607064566
929,0.7394612412980627
930,0.7139636112905255
931,0.7826269559796164
932,0.4139111299618477
933,1.484251405996214
934,1.6668416023801298
935,0.8499948974012504
936,0.7002375885435214
937,0.7862923665191621
938,0.7447162862573226
939,0.8766145046041761
940,0.28920775451729447
941,0.23295058980232566
942,0.3743641044159077
943,0.8714883256755614
944,0.5171323553052387
945,0.641388135487203
946,0.8338117294218332
947,1.1454537875310327
948,0.572947500162204
949,1.3477509253229842
950,0.5494983127219613
951,0.5491797496363151
952,0.8554835888028348
953,0.19555918441157127
954,0.7905272299873709
955,0.6162440351745867
956,0.048455180783275285
957,1.0160983191685216
958,0.5383919236707524
959,0.5950815549237238
960,0.28521682565880196
961,0.7095040536079117
962,0.14763237973159307
963,0.1417168260628261
964,0.11958135965752299
965,0.0541903705973554
966,0.27394260121057684
967,0.5645210465098445
968,0.6898898091890299
969,1.4622520418074703
970,0.36361882463753215
971,0.46595414446169126
972,0.33363792370564727
973,0.2943492993965292
974,0.7815206289772735
975,0.5351368730902557
976,0.9691232240341328
977,0.13699183288608058
978,0.15284652506020643
979,0.6982438618179803
980,0.6602726885945757
981,0.8484226434069077
982,0.941767278034318
983,0.15953937747363467
984,1.221133240522202
985,0.47572561785868883
986,0.5181360738229047
987,0.4119553491466502
988,0.6001709647433237
989,0.8661512968515603
990,0.7106544203780167
991,0.24105018656514263
992,0.6707130625500992
993,0.8770005069784513
994,0.9416031363257146
995,0.20778980030095848
996,0.5250692845538304
997,0.6401548644666225
998,0.038016720755203265
999,0.1665607641033694
1000,0.23279667308120627
1001,0.21880473073157433
1002,0.41366576935197025
1003,0.7472481563835207
1004,1.3133365698967885
1005,0.9324533337728234
1006,0.7127870921895939
1007,0.32070589073328926
1008,0.5317708029600955
1009,1.1330394695920538
1010,1.388993292444147
1011,1.3867683307162506
1012,0.7147175694192562
1013,0.02136320551271157
1014,1.0756502709903613
1015,0.24077020746682912
1016,0.48511921981729667
1017,0.3894266338142941
1018,0.5234350301489968
1019,0.8558985555429005
1020,0.6344228314643073
1021,0.8626264129167046
1022,0.914585893073906
1023,0.4502545076523892
1024,0.7138053911582121
1025,0.29313426788628355
1026,0.47245006836810105
1027,0.7964291277830705
1028,0.2694785033240985
1029,0.9704536686771237
1030,0.023965852413775173
1031,0.4264213253738045
1032,0.2711911899375053
1033,0.3874384976250695
1034,0.2668212307190822
1035,0.1956767313430353
1036,0.2793568108371217
1037,0.8338645435076196
1038,0.374161607454727
1039,0.40870739690942076
1040,0.5647463243201198
1041,0.6839576191396421
1042,0.3423532541565647
1043,1.0560693864374642
1044,1.3398028277051637
1045,2.22434777096628
1046,1.6621251967623691
1047,0.5504569633174846
1048,0.2382823218448285
1049,1.3120340460853313
1050,0.43946622214572945
1051,0.4766776029397269
1052,0.46592969777256354
1053,0.6860603862903631
1054,0.3450720873344884
1055,0.5281586463669184
1056,0.2239223964775401
1057,0.6577819090878362
1058,0.5754122288286042
1059,1.3658432352234218
1060,0.6951988697125884
1061,0.29575991099859705
1062,1.0385473034344481
1063,0.2349256990072912
1064,0.5113722141345947
1065,0.17356112815320418
1066,0.19714671051713537
1067,0.18822167830694728
1068,0.5187424258179213
1069,0.1226533035799922
1070,0.3459954450190238
1071,0.08241448046260305
1072,0.18925609567577167
1073,0.16969002746854187
1074,0.08462315428584696
1075,0.3016882019187557
1076,0.9529654539553372
1077,0.9966768715949871
1078,0.2549423996737383
1079,0.8630667270042888
1080,1.974242909477082
1081,1.9170695307390637
1082,1.0867376868221428
1083,0.7282478823242576
1084,1.533803601898633
1085,0.5158725520917309
1086,0.24804468974309388
1087,0.5757316139929815
1088,0.4416083352998092
1089,0.6181303432864775
1090,0.8462409258580345
1091,1.1289421338804055
1092,0.42372745665354405
1093,0.3588961264026746
